language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
psik1239,-,-,-,z,-,-,-,a,-,-
suku1272,m,-,a,L,-,-,-,a,x,-
lama1288,z,-,-,d,-,-,-,a,l,a
lama1288,z,-,3,d,-,-,-,a,l,-
molo1266,z,-,-,-,-,-,-,e,l,-
wuzl1236,g,-,u,b,-,-,-,a,r,-
vame1236,h,-,u,m,-,-,-,a,s,-
mofu1248,w,-,-,d,-,-,-,a,w,-
mofu1248,n,-,-,d,-,-,-,a,w,-
mbar1260,7,d,i,y,-,-,-,a,-,-
budu1265,h,u,3,g,-,w,-,a,y,-
kanu1281,-,-,-,k,-,w,-,a,-,-
afad1236,b,-,3,l,-,-,-,o,-,-
mpad1242,b,-,-,l,-,-,-,o,-,-
zina1234,m,-,a,n,i,w,-,i,-,-
marg1266,s,-,-,-,-,-,-,a,l,-
dghw1239,z,-,-,g,-,w,n,e,-,-
