language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kamw1239,w,-,L,-,-,-,a,g,i,-,-,-
nyim1251,k,u,m,-,-,-,-,d,a,-,-,-
molo1266,-,-,m,-,-,b,a,d,-,-,-,-
muya1243,-,-,m,-,-,b,o,d,o,y,-,-
wuzl1236,-,-,m,-,-,-,a,d,a,y,-,-
vame1236,-,-,m,-,-,-,u,d,i,y,a,-
dugw1239,-,-,m,3,m,b,e,d,e,y,-,-
mere1246,-,-,m,-,-,b,a,d,a,-,-,-
gemz1238,-,-,m,-,-,b,a,d,a,-,-,-
nort3047,-,-,-,-,-,h,u,d,u,m,-,-
cuvo1236,-,-,m,-,-,b,a,d,a,-,-,-
buwa1243,-,-,m,-,-,-,e,d,-,-,-,-
gava1241,-,-,m,-,-,-,e,d,-,-,-,-
mbed1242,-,-,m,-,-,-,3,d,-,-,-,-
lagw1237,-,-,m,-,-,-,3,h,3,-,-,-
mser1242,-,-,m,-,-,-,a,h,a,-,-,-
afad1236,-,-,-,-,-,-,-,h,3,m,-,-
mpad1242,-,-,-,-,-,-,-,h,a,m,-,-
malg1250,-,-,-,-,-,-,-,h,a,m,u,n
zina1234,-,-,-,-,-,-,-,h,a,m,a,-
bata1314,-,-,g,-,-,b,o,-,-,-,-,-
