language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
molo1266,m,3,n,-,-,-,-,-,g,-,a,h,-,-,a,k,-
muya1243,-,-,N,-,-,-,-,-,g,-,o,r,o,m,o,-,-
vame1236,-,a,n,z,a,r,a,n,z,-,a,r,-,-,a,-,-
dugw1239,m,3,N,-,-,-,-,-,g,-,a,h,-,-,a,k,-
mere1246,m,a,N,-,-,-,-,-,g,-,3,h,-,-,a,k,-
nort3047,m,3,-,-,-,-,-,-,g,-,a,h,-,-,a,k,-
mbuk1243,-,-,n,-,-,-,-,-,g,-,a,h,-,-,a,k,-
cuvo1236,m,a,N,-,-,-,-,-,g,-,a,w,-,-,a,k,-
buwa1243,s,o,l,-,-,-,o,-,k,s,o,l,-,-,o,k,-
gava1241,-,-,N,-,-,-,-,-,g,-,-,r,-,-,o,k,-
mbed1242,m,3,N,-,-,-,-,-,g,-,a,r,-,-,a,x,-
kamw1239,-,-,-,-,-,-,-,-,g,-,a,k,-,-,a,-,-
lagw1237,-,-,n,-,-,-,-,-,g,-,a,k,-,-,3,-,-
mser1242,-,-,n,-,-,-,-,-,g,-,a,g,-,-,3,-,-
afad1236,-,-,-,-,-,-,-,-,h,-,a,g,-,-,3,-,-
mpad1242,-,-,-,-,-,-,-,-,h,-,a,g,-,-,3,-,-
malg1250,-,-,-,-,-,-,-,-,h,-,a,g,-,-,3,-,-
bata1314,-,-,-,-,-,-,-,-,g,-,a,l,-,-,i,k,e
chad1249,-,-,-,-,-,-,-,-,x,-,u,r,-,-,a,b,-
