language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kamw1239,-,-,d,-,-,z,i,-,t,-,o,-,-,-,-,-,-
nyim1251,-,-,m,u,-,Z,i,n,d,-,a,n,-,-,-,-,-
molo1266,-,-,T,-,-,-,3,-,k,-,e,l,e,-,-,-,-
muya1243,-,-,T,-,-,-,o,-,k,-,o,l,o,-,-,-,-
dugw1239,-,-,d,a,-,l,a,-,n,g,a,r,a,-,k,a,N
mere1246,-,-,t,-,-,s,a,-,k,-,a,l,a,i,w,a,y
gemz1238,-,-,t,-,-,s,a,-,k,-,a,l,a,-,-,-,-
mbuk1243,-,-,-,-,-,T,3,-,k,-,i,l,e,-,-,-,-
mbuk1243,-,-,m,a,-,s,a,-,-,-,-,-,-,-,-,-,-
cuvo1236,-,-,m,a,w,s,e,-,m,-,e,y,-,-,-,-,-
buwa1243,-,-,l,a,-,s,-,-,k,-,o,m,-,-,-,-,-
gava1241,-,N,t,-,-,-,-,-,-,-,e,r,-,-,-,-,-
mbed1242,b,u,d,-,-,-,-,-,-,-,u,-,-,-,-,-,-
kanu1281,-,-,t,-,-,-,a,-,m,-,a,-,-,-,-,-,-
lagw1237,-,-,t,-,-,-,a,-,m,-,a,n,-,-,-,-,-
mser1242,-,-,t,-,-,-,a,-,m,-,a,n,-,-,-,-,-
mpad1242,-,-,t,-,-,-,a,-,m,-,a,n,-,-,-,-,-
chad1249,-,-,t,-,-,-,a,-,m,-,a,n,-,-,-,-,-
fula1264,-,-,s,-,-,-,a,-,m,-,a,n,-,-,-,-,-
