language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
psik1239,-,-,-,-,-,n,-,y,a,-,-
nyim1251,-,-,-,-,-,n,-,-,a,n,g
muya1243,h,-,i,-,-,n,-,-,i,-,-
muya1243,n,-,o,-,-,n,-,-,i,-,-
wuzl1236,-,-,a,-,-,n,-,-,e,-,-
vame1236,s,-,a,-,-,N,-,-,a,-,-
gemz1238,-,-,a,t,a,N,-,-,a,-,-
mbuk1243,-,-,a,-,-,n,-,-,a,n,-
mbuk1243,-,-,a,-,-,n,-,-,a,-,-
mbuk1243,-,-,-,-,-,t,-,-,a,-,-
mbuk1243,-,-,a,-,-,t,-,-,a,-,-
buwa1243,N,g,-,-,-,-,-,-,e,-,-
gava1241,-,w,o,-,-,t,-,s,3,-,-
mofu1248,-,-,a,-,-,h,-,-,a,-,-
mofu1248,-,-,-,-,-,k,e,d,e,-,-
mofu1248,-,-,-,-,-,k,-,-,a,-,-
mofu1248,-,-,-,-,-,h,-,-,a,-,-
mofu1248,-,-,-,-,-,-,-,-,a,-,-
dghw1239,-,-,-,-,-,n,-,-,a,-,-
