language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
molo1266,m,-,a,-,-,k,-,a,r,-,-
muya1243,m,-,o,h,-,k,-,3,r,-,-
muya1243,m,-,a,-,-,k,-,a,r,-,-
wuzl1236,m,-,a,-,-,k,-,a,r,-,-
vame1236,m,-,a,N,-,g,-,a,n,-,-
mbuk1243,-,-,-,-,-,t,-,3,r,a,w
mbuk1243,m,-,a,-,-,k,-,a,n,-,-
mofu1248,m,-,a,-,-,k,-,a,r,-,-
bald1241,m,-,a,-,-,k,-,a,N,-,-
kamw1239,m,-,a,-,-,k,-,3,o,-,-
psik1239,m,-,a,x,-,k,-,3,n,3,-
psik1239,m,-,a,x,-,k,-,3,n,-,-
suku1272,m,-,a,-,-,k,-,3,n,-,-
lama1288,x,-,-,-,-,k,-,3,n,a,-
mpad1242,-,-,a,n,-,k,-,u,r,o,-
mbar1260,-,-,-,-,-,7,-,u,h,u,-
marg1266,m,-,a,-,-,k,-,3,r,-,-
bata1314,m,w,a,-,-,k,-,3,n,-,-
chad1249,t,-,a,l,a,t,-,a,-,-,-
gaan1243,m,-,a,h,-,k,-,a,n,-,-
dghw1239,x,-,-,-,-,k,r,e,-,-,-
