language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
molo1266,d,3,b,a,-,-,s,-,-,-,u,-,b,o,-
molo1266,d,e,b,e,-,-,z,-,-,-,e,-,m,-,-
muya1243,-,-,L,i,-,-,l,i,k,-,-,-,-,i,d
muya1243,-,-,h,3,-,-,l,-,k,-,o,-,m,o,y
vame1236,-,-,p,a,-,-,-,-,k,-,a,-,m,a,-
dugw1239,-,-,m,a,-,-,l,-,g,-,a,-,m,a,y
mere1246,-,-,m,a,-,-,h,-,-,-,a,-,w,a,z
nort3047,-,-,m,a,-,-,l,-,b,-,a,-,m,a,y
mbuk1243,-,-,m,3,-,-,h,-,-,-,a,-,w,a,z
cuvo1236,-,-,b,a,-,-,L,-,-,-,a,-,m,-,-
buwa1243,-,-,k,o,-,-,l,-,k,-,o,-,k,o,k
gava1241,-,-,f,3,t,3,r,-,-,-,-,-,-,-,-
mbed1242,-,-,k,3,-,-,l,-,k,-,-,-,-,a,k
kamw1239,-,-,g,u,-,-,l,-,-,-,3,-,m,3,-
lagw1237,m,-,b,a,-,-,-,-,g,-,a,-,m,-,-
mser1242,-,-,h,a,-,-,-,-,k,7,a,k,7,a,-
afad1236,m,-,t,u,-,-,-,-,g,-,u,-,-,-,-
mpad1242,-,-,k,u,-,-,r,u,g,-,a,-,-,-,-
mpad1242,m,a,S,u,-,-,-,-,-,-,-,-,-,-,-
malg1250,m,a,L,u,-,-,-,-,-,-,-,-,-,-,-
maje1243,-,-,-,-,-,-,-,-,g,-,a,d,7,e,-
