language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kamw1239,k,3,l,-,-,o,-,-,-,-,-,-
psik1239,-,-,l,-,-,3,-,-,-,-,-,-
psik1239,-,-,l,3,t,3,-,-,-,-,-,-
lama1288,k,3,l,-,-,-,-,-,-,-,-,-
lama1288,k,-,l,-,-,a,-,-,-,-,-,-
lama1288,k,3,l,-,-,a,-,-,-,-,-,-
nyim1251,-,-,d,-,-,a,-,-,-,-,-,-
molo1266,-,-,z,-,-,a,-,-,-,-,d,-
muya1243,-,-,z,-,-,o,-,-,-,-,r,u
muya1243,-,-,z,-,-,o,-,-,-,-,y,-
wuzl1236,-,-,d,i,y,o,-,-,-,-,-,-
vame1236,-,-,v,a,w,a,-,-,-,-,-,-
vame1236,-,-,f,3,l,a,-,-,-,-,t,-
vame1236,-,-,t,3,v,a,-,-,-,-,-,-
dugw1239,m,a,L,-,-,a,-,-,-,-,y,-
gemz1238,-,-,L,-,-,a,-,-,-,-,-,-
mbuk1243,-,-,g,-,-,3,-,-,b,a,-,-
mbuk1243,-,a,h,-,-,a,-,-,-,-,n,-
mbuk1243,-,-,d,-,-,3,-,m,b,e,d,-
mbuk1243,-,-,r,-,-,a,-,-,-,-,-,-
nort3047,-,-,z,-,-,u,-,-,b,-,-,-
cuvo1236,k,3,s,-,-,a,-,-,-,-,-,-
buwa1243,-,-,N,-,t,o,-,-,-,-,-,-
gava1241,-,-,y,-,-,o,-,-,-,-,b,-
gava1241,-,-,y,-,-,i,-,-,-,-,-,-
gava1241,-,-,y,-,-,o,-,-,-,-,-,-
mbed1242,-,-,k,-,-,u,-,-,-,-,-,-
mofu1248,-,-,l,-,-,e,-,-,-,-,N,-
mofu1248,-,-,l,-,-,-,-,-,-,-,-,-
mbar1260,-,-,y,-,-,a,-,-,-,-,m,-
budu1265,-,3,d,-,-,i,-,-,-,-,-,-
budu1265,y,u,g,-,-,u,-,-,-,-,-,-
lagw1237,-,-,d,-,-,a,-,-,w,u,n,-
lagw1237,-,-,z,-,-,3,g,i,w,u,n,-
mser1242,-,-,z,-,-,i,-,-,-,-,-,-
mser1242,-,-,d,-,-,i,-,-,-,-,-,-
mpad1242,-,-,d,-,-,o,-,-,-,-,-,-
mpad1242,-,-,s,-,-,i,-,-,-,-,-,-
malg1250,-,-,s,-,-,i,-,-,w,u,n,-
