language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
muya1243,-,-,-,-,o,-,-,-,r,m,3,n,d,-,-,-,u,b,-,-,-
dugw1239,-,-,-,-,a,-,-,-,l,-,a,-,-,-,-,-,-,-,-,-,-
dugw1239,-,-,-,-,a,-,-,-,l,-,a,-,-,-,-,-,-,-,-,-,-
mere1246,-,-,-,-,a,-,-,-,l,-,a,i,L,a,m,b,a,h,i,l,a
mere1246,-,-,-,-,a,-,-,-,l,-,a,i,L,a,m,b,a,h,i,l,a
nort3047,-,-,-,-,a,-,-,-,l,-,a,-,-,-,-,-,-,-,-,r,-
mbuk1243,z,-,-,-,3,-,-,-,l,-,e,-,-,-,-,-,-,-,-,r,-
mbuk1243,-,-,-,-,i,-,-,-,l,-,e,-,-,-,-,-,-,-,-,-,-
cuvo1236,-,-,-,-,-,-,-,-,l,-,a,-,-,-,-,-,-,k,-,-,-
mbed1242,v,-,-,-,i,-,-,-,d,-,i,-,-,-,-,-,-,-,-,d,-
lagw1237,-,-,m,p,a,-,-,-,L,-,a,-,-,-,-,-,-,h,e,-,-
mser1242,s,3,m,-,e,i,n,i,n,-,i,-,-,-,-,-,-,-,-,-,-
mpad1242,S,i,m,-,e,i,-,-,-,-,-,-,-,-,-,-,-,s,i,-,e
malg1250,L,3,m,-,e,-,-,-,-,-,-,-,-,-,-,-,-,h,i,-,-
