language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
molo1266,-,-,g,3,-,v,-,-,-,e,-,r,-,-,-
muya1243,-,-,g,i,-,v,-,-,-,i,-,r,-,-,-
wuzl1236,-,-,k,u,-,v,-,-,-,3,-,r,-,-,-
vame1236,-,-,L,e,n,Z,-,-,-,e,-,d,-,-,-
dugw1239,-,-,m,e,-,v,-,-,-,e,-,l,-,-,-
mere1246,-,-,m,e,-,v,-,-,-,e,-,l,-,-,-
nort3047,-,-,m,e,-,v,-,-,-,e,-,l,-,-,-
mbuk1243,-,-,m,i,-,v,-,-,-,e,-,l,-,-,-
cuvo1236,-,-,m,-,-,b,-,-,-,3,-,d,-,a,-
buwa1243,-,-,-,-,-,n,-,-,-,o,m,n,-,o,m
gava1241,-,-,-,-,-,n,-,-,-,o,m,n,-,o,m
mbed1242,-,-,m,3,-,n,-,-,-,a,m,n,-,a,m
kamw1239,-,-,m,-,-,-,-,-,-,-,-,n,-,o,-
lagw1237,n,s,l,3,-,x,-,-,t,3,-,n,-,-,-
mser1242,-,s,7,3,-,g,a,n,t,3,-,-,-,-,-
afad1236,-,-,L,3,m,b,-,-,-,o,-,-,-,-,-
mpad1242,-,-,S,u,m,b,-,-,-,u,-,-,-,-,-
malg1250,n,-,g,o,-,f,-,-,-,o,-,-,-,-,-
maje1243,-,-,s,a,-,n,-,-,t,a,-,-,-,-,-
mbar1260,-,-,t,a,-,-,-,-,t,a,-,7,d,a,y
marg1266,-,-,-,-,m,b,-,-,-,3,-,l,-,-,-
bata1314,-,-,r,o,-,t,-,-,-,o,-,-,-,-,-
chad1249,-,-,k,i,-,b,-,-,d,e,-,-,-,-,-
dghw1239,-,-,r,-,-,v,-,-,-,e,-,-,-,-,-
