language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
molo1266,-,-,-,-,-,-,-,-,-,m,-,-,3,n,-,-,d,3,y,e,-
molo1266,-,-,-,-,-,-,-,-,-,p,-,-,a,t,-,-,s,-,-,-,-
muya1243,m,3,l,o,-,-,-,-,-,f,-,-,o,t,-,-,-,-,-,-,-
wuzl1236,g,u,r,-,-,-,-,-,i,y,-,-,o,-,-,-,-,-,-,-,-
wuzl1236,w,u,l,a,m,g,u,r,i,y,-,-,u,-,-,-,-,-,-,-,-
wuzl1236,w,u,l,a,m,-,-,-,i,f,-,-,a,t,-,-,-,-,-,-,-
vame1236,-,-,-,-,-,-,-,-,-,h,-,-,3,n,d,i,g,-,-,a,m
vame1236,-,-,-,-,-,-,-,-,-,b,-,-,3,-,g,e,d,-,-,e,-
vame1236,-,-,l,a,-,-,-,-,-,p,-,-,a,-,-,-,s,-,-,-,-
dugw1239,-,-,-,-,-,-,-,-,-,m,-,-,a,n,-,a,y,-,-,-,-
mere1246,h,3,-,-,-,-,-,-,-,p,-,-,a,t,-,-,-,-,-,-,-
nort3047,-,-,-,-,-,-,-,-,-,h,-,-,i,n,-,-,-,-,-,-,-
mbuk1243,l,u,-,-,-,-,-,-,-,v,-,-,o,n,-,-,-,-,-,-,-
mbuk1243,-,-,-,-,-,-,-,-,-,p,-,-,a,T,-,-,-,-,-,-,-
cuvo1236,-,-,-,-,-,-,-,-,-,p,-,-,a,s,-,-,-,-,-,-,-
mofu1248,-,-,-,-,-,-,-,-,-,d,-,-,a,r,-,-,-,-,-,-,-
buwa1243,-,-,-,-,-,-,-,-,-,v,-,-,o,h,-,-,-,-,-,-,-
gava1241,-,-,-,-,-,-,-,-,-,v,-,-,o,h,-,-,-,-,-,-,-
gava1241,-,-,-,-,-,-,-,-,-,w,-,-,o,n,-,-,-,-,-,-,-
gava1241,-,-,-,-,-,-,-,-,-,p,-,-,i,S,-,-,-,-,-,-,-
mbed1242,-,-,-,-,-,-,-,-,-,v,-,-,a,h,-,-,-,-,-,-,-
kamw1239,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,i,-
psik1239,-,-,-,-,-,-,-,-,-,v,-,-,3,T,-,-,-,-,-,i,-
lama1288,-,-,-,-,-,-,-,-,-,v,-,-,i,t,-,-,-,-,-,a,-
lagw1237,-,-,-,-,-,-,-,-,-,s,-,-,3,-,-,-,-,-,-,-,-
mser1242,-,-,-,-,-,-,-,-,-,s,i,z,i,-,-,-,-,-,-,-,-
afad1236,-,-,t,-,-,-,-,-,-,s,-,-,3,-,-,-,-,-,-,-,-
mpad1242,-,-,-,-,-,-,-,-,-,s,-,-,3,-,-,-,-,-,-,-,-
malg1250,-,-,-,-,-,-,-,-,-,s,-,-,3,-,-,-,-,-,-,-,-
masl1241,-,-,-,-,-,-,-,-,-,s,-,-,3,-,-,-,-,-,-,-,-
budu1265,-,-,-,-,-,-,-,-,-,y,-,-,3,m,-,-,-,-,-,-,-
mbar1260,-,-,n,-,-,-,-,-,-,y,-,-,a,-,-,-,-,-,-,-,-
hwan1240,b,3,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
chad1249,-,-,n,a,-,-,-,-,-,h,-,-,a,r,-,-,-,-,-,-,-
