language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
molo1266,-,-,l,-,-,-,a,-,y,-,-,-
wuzl1236,-,-,b,-,-,-,a,t,s,-,-,-
wuzl1236,-,-,l,-,-,-,i,-,-,-,-,-
vame1236,-,-,r,a,-,w,a,-,-,-,-,-
dugw1239,m,a,l,i,y,-,a,-,b,-,e,d
mere1246,-,-,l,-,-,-,a,-,-,-,-,-
nort3047,-,-,l,i,g,w,a,-,f,-,-,-
mbuk1243,-,-,l,-,-,-,a,-,-,-,-,-
cuvo1236,L,3,l,-,-,-,a,-,-,-,-,-
buwa1243,-,-,k,-,-,-,o,-,h,-,-,-
buwa1243,-,-,r,-,-,-,o,-,-,-,-,-
gava1241,b,3,l,-,-,-,-,-,-,-,-,-
gava1241,-,-,r,-,-,-,o,-,-,-,-,-
mbed1242,k,3,r,-,-,-,a,-,-,-,-,-
kamw1239,-,-,l,-,-,-,a,-,k,-,3,-
psik1239,-,-,l,-,-,-,a,-,-,-,-,-
lama1288,-,-,l,-,-,-,a,-,-,-,-,-
lagw1237,-,-,p,-,-,-,3,l,w,-,u,n
mser1242,-,-,z,-,-,-,o,-,w,-,-,-
afad1236,-,-,L,-,-,-,e,-,-,-,-,-
mpad1242,-,-,S,-,-,-,e,-,w,-,-,-
malg1250,-,-,L,-,-,-,a,-,u,d,3,-
marg1265,-,-,l,-,-,-,a,-,-,-,-,-
