language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
molo1266,-,-,m,-,-,-,e,-,-,-,k,-,-,e,-,T,-
muya1243,-,-,g,u,r,d,o,-,-,-,g,-,-,u,r,d,o
muya1243,-,-,m,-,-,-,i,-,N,-,g,-,-,i,-,T,-
muya1243,-,-,m,-,-,-,e,-,-,-,h,-,-,i,-,d,-
wuzl1236,-,-,m,-,-,-,a,-,-,-,k,-,-,e,t,s,-
vame1236,-,-,-,-,-,-,a,s,l,3,k,-,-,a,-,-,-
dugw1239,-,-,-,-,-,-,-,-,-,-,w,-,-,e,-,s,-
mere1246,-,-,-,-,-,-,-,-,-,-,w,-,-,a,-,s,-
nort3047,-,-,L,-,-,-,i,-,-,-,w,-,-,e,-,d,-
mbuk1243,-,-,L,-,-,-,3,-,-,-,k,-,-,a,-,-,-
cuvo1236,-,-,-,-,-,-,-,-,-,-,w,-,-,e,-,s,-
buwa1243,-,-,N,-,-,-,-,-,-,-,g,-,-,e,-,L,e
gava1241,-,-,N,-,-,-,-,-,-,-,g,-,-,o,-,L,e
mbed1242,-,-,-,-,-,-,-,-,-,-,w,-,-,a,-,s,-
bald1241,-,-,S,-,-,-,u,-,-,-,-,-,-,u,-,7,-
kamw1239,-,-,h,-,-,-,-,-,-,-,w,-,-,a,-,-,-
psik1239,-,-,x,-,-,-,-,-,-,-,w,-,-,a,-,-,-
suku1272,-,-,k,-,-,-,3,-,-,-,b,-,-,-,-,-,-
lama1288,m,a,N,-,-,-,-,-,-,-,-,-,-,a,-,-,-
lagw1237,-,-,s,-,-,-,a,-,-,-,g,-,-,i,-,-,-
mser1242,-,-,m,-,-,-,o,-,-,-,g,-,-,o,-,y,o
afad1236,-,-,m,-,-,-,-,-,-,-,-,-,-,i,-,y,o
mpad1242,-,-,m,-,-,-,-,-,-,-,-,-,-,i,-,-,o
malg1250,-,-,m,-,-,-,-,-,-,-,-,-,-,i,-,y,o
budu1265,-,-,y,-,-,-,a,-,-,-,n,-,-,-,-,-,a
mbar1260,-,-,m,-,-,-,u,-,-,-,g,-,-,u,7,d,-
bata1314,-,-,s,-,-,-,u,-,n,g,w,-,-,a,-,t,o
bata1314,-,-,-,-,-,-,-,-,-,-,w,i,d,a,-,t,o
