language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
dugw1239,m,a,y,i,g,a,-,-,r,-,-,-,-,-,-,-,-
mere1246,-,-,y,e,g,3,-,-,r,-,-,-,-,-,-,-,-
nort3047,-,-,-,-,g,3,-,-,r,-,-,-,-,-,-,-,-
cuvo1236,-,-,y,i,v,a,-,-,-,-,-,-,-,-,-,-,-
buwa1243,N,-,t,3,b,o,-,-,l,-,-,-,-,-,-,-,-
gava1241,N,-,t,3,b,3,-,-,l,-,-,-,-,-,-,-,-
mbed1242,-,-,t,3,b,3,-,-,l,-,-,-,-,-,-,-,-
lagw1237,-,-,-,-,L,3,n,e,l,m,b,u,r,u,n,a,-
mser1242,-,-,-,-,-,-,-,-,l,-,b,-,-,-,-,e,-
afad1236,-,-,-,-,g,3,-,-,r,-,s,-,l,-,-,i,-
mpad1242,-,-,-,-,g,3,-,-,r,-,S,-,-,-,-,i,-
malg1250,-,-,-,-,g,3,-,-,r,-,s,-,l,-,-,a,n
budu1265,-,-,-,-,k,u,-,-,r,a,g,-,-,-,-,3,-
