language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
molo1266,-,-,-,L,-,3,m,b,a,-,-,-,-,-
muya1243,-,-,-,L,-,e,m,b,i,-,-,-,-,-
wuzl1236,-,-,-,L,-,i,-,b,i,-,-,-,-,-
vame1236,-,-,-,L,-,i,-,b,e,-,-,-,-,-
dugw1239,-,-,-,L,-,i,-,b,a,-,-,-,-,-
mere1246,k,a,-,y,-,a,-,w,a,-,-,-,-,-
nort3047,-,-,-,L,-,i,-,b,o,-,-,-,-,-
cuvo1236,-,-,-,-,-,-,-,b,a,-,-,t,a,r
mofu1248,-,-,-,y,-,i,-,b,a,-,-,-,-,-
buwa1243,-,-,-,-,-,-,-,b,o,k,o,t,o,r
gava1241,-,-,-,L,-,i,-,b,i,-,-,-,-,-
mbed1242,d,-,-,Z,-,i,-,b,a,-,-,-,-,-
kamw1239,-,-,-,y,-,i,-,b,a,-,-,-,-,-
lagw1237,-,-,-,l,-,i,-,b,u,-,-,-,-,-
mser1242,g,3,-,l,-,-,-,z,3,-,-,-,-,-
mpad1242,-,-,-,l,-,i,-,b,u,-,-,-,-,-
malg1250,k,3,-,s,-,3,-,b,3,-,-,-,-,-
budu1265,-,a,-,l,y,i,-,b,u,-,-,-,-,-
marg1265,-,-,-,L,-,i,-,p,u,-,-,-,-,-
haus1257,-,a,l,y,-,i,-,f,u,-,-,-,-,-
chad1249,-,-,-,y,-,e,-,b,-,-,-,-,-,-
