language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
molo1266,-,-,-,-,k,-,-,-,3,-,r,-,a,-
muya1243,-,-,-,-,k,-,-,-,3,-,r,-,o,-
muya1243,-,-,-,-,k,-,-,-,3,-,r,-,o,-
wuzl1236,-,-,-,-,k,-,-,-,3,-,r,-,a,-
vame1236,-,-,-,-,k,-,-,-,3,-,l,-,a,-
dugw1239,-,-,-,-,k,-,-,-,3,-,r,-,a,-
dugw1239,-,-,-,-,k,-,-,-,3,-,r,-,o,-
mere1246,-,-,-,-,k,-,-,-,3,-,r,-,o,-
nort3047,-,-,-,-,k,-,-,-,-,-,r,-,e,-
mbuk1243,-,-,-,-,k,-,-,-,3,-,l,-,a,-
cuvo1236,-,-,-,-,g,-,-,-,3,-,d,-,a,-
buwa1243,-,-,-,-,h,-,-,-,3,-,z,-,o,-
gava1241,-,-,-,-,h,-,-,-,3,-,z,-,o,-
mbed1242,-,-,-,-,h,-,-,-,a,-,z,-,a,-
bald1241,-,-,-,-,k,-,-,-,-,-,r,-,E,7
kamw1239,-,-,-,-,k,-,-,-,3,-,l,y,e,-
suku1272,-,-,-,-,k,-,-,-,3,-,r,-,a,-
lama1288,-,-,-,-,k,-,-,-,3,-,r,-,e,-
mafa1239,-,-,-,-,k,-,-,-,3,-,d,-,a,-
lagw1237,-,-,-,-,k,-,-,-,-,-,l,-,e,-
mser1242,-,-,-,-,k,-,-,-,-,-,l,-,e,-
afad1236,-,-,-,-,g,-,-,-,3,-,l,-,e,w
mpad1242,-,-,-,-,k,-,-,-,3,-,l,-,e,w
malg1250,-,-,-,-,g,-,-,-,3,-,l,-,e,w
budu1265,-,-,-,-,k,-,-,-,3,-,l,i,3,-
maje1243,-,-,-,-,k,w,i,s,a,-,s,-,a,-
mbar1260,-,-,-,-,t,-,-,-,u,7,d,-,u,-
bata1314,n,g,b,a,k,-,-,-,-,-,-,-,e,-
bata1314,-,-,s,a,k,-,-,-,-,-,-,-,e,-
chad1249,-,-,-,-,k,-,-,-,a,-,l,-,i,b
dghw1239,-,-,-,-,g,-,-,-,-,-,d,-,e,-
