language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
molo1266,l,-,-,-,-,-,-,-,-,a,m,a,y
muya1243,n,-,-,-,-,-,-,-,y,i,f,i,N
muya1243,n,-,-,-,-,-,-,-,y,i,f,i,N
vame1236,n,-,-,-,-,-,-,-,Z,3,p,e,n
dugw1239,m,-,-,-,-,-,-,3,l,a,m,a,r
mere1246,t,-,-,-,-,-,-,3,k,-,-,-,-
nort3047,t,u,t,u,m,-,-,a,g,-,-,o,d
mbuk1243,-,-,-,-,-,-,-,-,l,a,m,a,n
cuvo1236,b,-,-,-,-,-,-,3,l,a,-,-,-
mbed1242,-,-,-,-,-,-,-,-,g,3,s,-,-
kamw1239,t,-,-,-,-,-,-,-,s,a,v,3,-
lagw1237,s,3,-,-,m,u,n,a,l,-,-,e,-
mser1242,d,-,-,-,-,-,-,a,l,-,h,e,-
afad1236,L,-,-,-,-,-,-,e,s,i,g,o,-
mpad1242,t,-,-,-,-,-,-,a,h,-,-,o,-
malg1250,t,-,-,-,-,-,-,a,l,-,-,a,-
mbar1260,y,-,-,-,-,-,-,-,-,-,-,o,-
bata1314,y,-,-,-,-,-,-,-,-,a,p,a,-
