language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
molo1266,-,-,-,p,-,-,-,-,a,-,-,-,-,f,-,-,-,-
molo1266,-,-,-,p,-,-,-,-,e,d,e,d,e,g,-,-,-,a
molo1266,-,-,-,b,-,-,-,-,a,b,-,-,3,h,-,-,-,-
muya1243,-,-,-,T,-,-,-,-,i,-,-,-,-,r,-,-,-,-
muya1243,-,-,-,y,-,-,-,-,i,-,-,-,-,d,-,e,r,-
muya1243,-,-,-,w,-,-,-,-,e,-,-,-,-,r,-,e,r,o
muya1243,-,-,-,b,-,-,-,-,i,-,-,-,-,h,-,-,-,-
muya1243,-,-,-,L,-,-,-,-,i,-,-,-,-,v,-,-,-,-
muya1243,-,-,-,f,-,-,-,-,i,-,-,-,-,s,-,-,-,-
muya1243,w,e,-,w,-,-,-,-,i,-,-,-,-,d,-,-,-,-
muya1243,-,-,-,p,-,-,-,-,i,-,-,-,-,L,-,-,-,-
muya1243,t,e,-,L,-,-,-,-,i,-,-,-,-,L,-,-,-,-
wuzl1236,-,-,-,t,-,-,-,-,e,-,-,-,-,t,-,e,b,a
vame1236,-,-,-,L,-,-,-,-,a,y,-,-,-,d,-,e,-,-
mbuk1243,-,-,-,p,-,-,-,-,e,-,-,-,-,s,-,-,-,-
mbuk1243,d,u,n,g,-,-,-,-,3,-,-,r,o,h,-,-,-,-
kamw1239,t,-,-,y,-,-,-,-,i,-,-,-,-,k,w,o,-,-
psik1239,-,-,-,v,-,-,-,-,i,-,-,-,-,d,-,i,-,-
mbar1260,-,-,-,f,-,-,-,-,a,-,-,-,-,7,-,-,d,-
mbar1260,-,-,-,v,-,-,-,-,a,-,-,-,-,k,-,-,-,-
dghw1239,r,-,-,x,a,n,a,n,a,-,-,-,-,-,-,-,-,-
