language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
muya1243,-,-,-,-,d,-,-,-,3,m,-,-,-,-,-,-,-,-
wuzl1236,-,-,-,-,h,-,-,-,3,n,a,r,-,-,-,-,-,-
wuzl1236,-,N,-,-,g,-,-,-,a,-,-,y,-,-,-,-,-,-
wuzl1236,-,-,-,-,d,-,-,-,a,m,a,r,-,-,-,-,-,-
dugw1239,-,m,3,g,w,-,-,-,a,-,-,d,-,-,e,y,-,-
mere1246,t,s,i,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort3047,-,-,-,-,b,-,-,-,e,-,-,-,-,-,-,-,-,-
mbuk1243,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,-,-
mbuk1243,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-
cuvo1236,-,-,-,g,w,-,a,d,a,-,-,-,-,-,-,-,-,-
buwa1243,-,-,-,-,y,-,-,-,o,-,-,-,-,-,-,-,-,-
buwa1243,-,-,-,-,L,-,-,-,o,-,-,p,-,-,-,-,-,-
gava1241,-,-,-,-,y,-,-,-,o,-,-,-,-,-,-,-,-,-
gava1241,-,-,-,-,g,-,-,-,o,-,-,l,-,-,-,-,-,-
mbed1242,-,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,-
bald1241,-,-,-,-,n,-,-,-,a,-,-,l,u,p,a,w,u,7
psik1239,-,-,-,-,k,-,-,-,3,-,-,-,-,-,-,-,-,-
psik1239,-,-,-,-,p,-,-,-,a,-,-,-,-,-,-,-,-,-
lama1288,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-,-
lama1288,-,-,-,-,k,-,-,-,a,-,-,g,-,-,-,-,-,-
lagw1237,-,-,-,-,k,-,-,-,a,w,u,n,-,-,-,-,-,-
mser1242,-,-,-,-,-,-,-,-,-,b,3,l,-,-,-,-,-,-
afad1236,-,-,-,-,g,-,-,-,3,-,-,-,-,-,-,-,-,-
mpad1242,-,-,-,-,g,-,-,-,3,-,-,-,-,-,-,-,-,-
malg1250,-,s,a,-,g,-,-,-,3,w,u,n,-,-,-,-,-,-
budu1265,-,-,-,-,T,-,-,-,e,-,-,-,-,-,-,-,-,-
mbar1260,-,-,-,-,7,-,-,-,-,b,u,-,-,-,-,-,-,-
marg1266,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,-,-,-
bata1314,-,-,-,-,s,-,-,-,a,-,-,-,-,-,-,-,-,-
dghw1239,-,-,-,-,k,w,a,r,a,-,-,-,-,-,-,-,-,-
