language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
nyim1251,-,-,-,-,-,a,-,-,-,-,-,-,-,-,n,u,m,-,-
mere1246,-,-,-,-,-,-,-,-,-,t,s,e,k,i,g,3,m,a,-
gemz1238,-,-,-,-,-,-,-,-,-,-,-,i,-,-,g,u,l,a,r
cuvo1236,-,-,-,-,L,a,l,a,v,t,-,a,-,-,g,u,l,a,-
buwa1243,-,-,-,-,-,a,-,-,-,t,-,a,n,-,d,o,N,-,w
budu1265,-,-,-,-,-,a,-,-,-,-,-,3,-,-,n,3,m,-,-
kanu1281,-,-,-,-,-,a,-,-,-,-,-,-,-,-,n,3,m,-,-
lagw1237,-,-,-,-,-,a,-,-,-,l,-,a,-,-,g,e,-,-,-
mser1242,-,-,s,-,-,a,-,-,-,-,-,-,-,-,g,u,m,-,-
afad1236,-,-,-,-,-,a,-,-,-,-,-,-,-,-,n,3,m,-,-
mpad1242,-,-,-,-,-,a,-,-,-,-,-,-,-,-,n,3,m,-,-
malg1250,L,e,h,a,w,a,-,-,-,-,-,-,-,-,-,-,-,-,-
chad1249,-,-,-,-,w,a,-,-,-,-,-,-,-,-,t,i,-,-,-
fula1264,-,-,f,-,-,o,-,m,b,-,-,i,-,-,n,a,-,-,-
