language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
kamw1239,-,-,-,-,-,d,-,3,-,-,-,-,n,a,m,a,-,-,-
psik1239,-,-,-,-,-,b,-,3,-,-,r,-,t,-,-,3,-,-,-
nyim1251,-,-,-,-,-,d,-,u,-,-,-,-,m,-,b,u,-,r,-
molo1266,-,-,-,-,-,g,-,3,-,-,d,-,-,-,-,a,-,n,-
molo1266,-,m,-,o,-,g,-,o,-,-,l,-,-,-,-,a,-,n,-
muya1243,-,n,y,3,n,y,-,3,-,-,d,-,-,-,-,o,-,-,-
wuzl1236,-,n,-,-,-,z,-,3,-,-,d,-,-,-,-,a,-,-,-
dugw1239,-,-,-,-,-,g,-,3,-,-,d,-,-,-,-,a,-,N,-
gemz1238,-,-,-,-,-,g,-,3,-,-,d,-,-,-,-,a,-,N,-
mbuk1243,-,m,-,3,-,g,-,a,-,-,l,-,-,-,-,a,-,k,-
nort3047,-,-,-,-,-,g,-,i,-,-,d,-,-,-,-,a,-,N,-
cuvo1236,-,-,-,-,-,g,-,3,-,-,d,-,-,-,-,a,-,N,-
buwa1243,-,-,-,-,-,m,-,o,-,-,L,o,L,-,-,o,-,-,y
buwa1243,-,-,-,-,-,b,-,o,-,-,r,-,d,-,-,o,-,k,w
buwa1243,-,-,-,-,-,b,-,o,-,-,r,-,b,-,-,o,-,r,-
gava1241,-,-,-,-,-,g,-,u,-,-,d,-,-,-,-,o,-,N,-
gava1241,-,-,-,-,-,b,-,3,-,-,r,-,b,-,-,3,-,r,-
mbed1242,-,-,-,-,-,g,-,3,-,-,d,-,-,-,-,3,-,N,-
mbar1260,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,o,-,n,o
budu1265,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,o,-,n,o
kanu1281,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,u,-,n,o
lagw1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,3,p,k,o
mser1242,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,o,-,n,o
afad1236,-,-,-,-,-,h,-,a,n,t,s,-,-,-,-,3,-,l,e
mpad1242,-,-,-,-,-,-,-,-,-,-,s,-,7,-,-,a,-,l,e
malg1250,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,o,-,n,o
bata1314,-,-,-,-,-,m,-,a,-,-,s,-,-,-,-,e,-,-,-
dghw1239,-,-,-,-,-,g,w,u,-,-,l,-,-,-,-,a,-,-,-
dghw1239,-,n,d,-,-,z,-,3,-,-,7,-,-,-,-,a,-,-,-
dghw1239,-,n,d,-,-,z,-,3,-,-,t,-,-,-,-,a,-,-,-
gaan1243,a,l,-,-,-,k,-,3,-,-,t,-,-,-,-,a,-,-,-
