language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
molo1266,-,-,k,3,-,r,-,-,-,-,-,-,-,-,-,-,d,-,-,e,n,-
muya1243,-,-,-,o,-,r,-,-,g,-,-,-,u,-,-,-,d,-,-,u,-,-
vame1236,-,-,-,a,-,r,-,-,g,-,-,-,u,-,-,-,t,-,-,a,k,-
vame1236,-,-,-,-,-,h,i,-,g,i,k,w,u,r,b,e,t,-,-,e,-,-
dugw1239,-,-,m,3,-,-,-,-,b,-,-,-,u,-,-,-,r,h,w,e,y,-
mere1246,-,-,m,o,-,r,-,-,b,-,-,-,o,-,-,-,d,-,-,o,k,-
nort3047,-,-,l,o,-,-,-,-,g,-,-,-,o,-,-,-,d,-,-,a,-,-
mbuk1243,-,-,m,o,-,r,-,-,b,-,-,-,o,-,-,-,d,-,-,o,k,-
cuvo1236,-,-,m,a,-,r,g,-,w,-,-,-,a,-,-,-,d,-,-,a,k,w
buwa1243,-,-,l,o,-,g,-,-,w,-,-,-,o,-,-,-,d,-,-,o,-,-
gava1241,-,-,b,i,-,r,d,i,b,-,-,-,i,r,-,-,d,-,-,i,-,-
mbed1242,-,-,l,u,-,g,-,-,-,-,-,-,u,-,-,-,d,-,-,a,-,-
kamw1239,-,-,-,-,-,-,-,-,k,-,-,-,i,-,-,-,m,-,-,e,-,-
suku1272,-,-,-,-,-,l,i,-,g,-,-,-,3,-,-,-,d,-,-,3,k,-
lama1288,-,-,-,a,-,r,-,-,g,-,-,w,i,-,-,-,t,-,-,i,-,-
lagw1237,-,-,b,u,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mser1242,-,-,k,u,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
afad1236,-,-,m,a,-,l,-,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
afad1236,-,-,b,3,-,r,-,-,b,-,-,-,-,-,-,-,-,-,-,3,r,-
mpad1242,-,-,b,3,-,r,-,-,b,-,-,-,-,-,-,-,-,-,-,3,r,-
mpad1242,-,-,m,a,-,l,-,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
malg1250,g,-,b,a,-,r,g,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
budu1265,-,-,b,3,-,r,-,-,b,-,-,-,-,-,-,-,-,-,-,3,r,-
maje1243,-,-,b,u,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mbar1260,-,-,k,u,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
marg1265,-,-,b,3,-,r,-,-,b,-,-,-,-,-,-,-,-,-,-,3,r,-
bata1314,-,-,b,u,-,r,-,-,b,-,-,-,u,-,-,-,r,-,-,e,-,-
bata1314,-,-,p,u,n,d,-,-,-,-,-,-,3,-,-,-,r,-,-,e,-,-
hwan1240,t,i,n,i,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
chad1249,-,-,-,a,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,a,y,-
gaan1243,t,3,n,a,-,7,-,-,-,-,-,-,-,-,-,-,t,-,-,a,-,-
