language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
kamw1239,-,-,-,t,-,3,-,r,o,-,-,-,-
psik1239,-,-,-,t,-,-,-,r,3,-,-,-,-
lama1288,-,-,-,t,-,3,-,r,e,-,-,-,-
lama1288,-,-,-,t,-,-,-,r,e,-,-,-,-
nyim1251,-,-,-,t,S,e,-,r,a,-,-,-,-
molo1266,-,-,-,k,-,3,-,y,a,-,-,-,-
wuzl1236,-,-,-,k,-,3,-,y,a,-,-,-,-
wuzl1236,-,-,-,k,w,i,-,y,o,-,-,-,-
vame1236,-,-,-,k,-,i,-,y,a,h,k,e,-
dugw1239,-,-,-,k,-,i,-,y,a,-,-,-,-
gemz1238,-,-,-,k,-,i,-,y,e,-,-,-,-
gemz1238,-,-,-,k,-,3,-,y,a,-,-,-,-
nort3047,-,-,-,k,-,i,-,y,a,-,-,-,-
cuvo1236,-,-,-,k,-,i,-,y,a,-,-,-,-
buwa1243,-,-,N,t,-,3,-,r,o,-,-,-,-
gava1241,-,-,N,t,-,-,-,r,o,-,-,-,-
mbed1242,-,-,n,t,-,-,-,r,a,-,-,-,-
bald1241,-,-,-,k,-,i,-,y,a,h,-,-,-
mbar1260,-,-,-,t,-,i,-,l,e,-,-,-,-
kanu1281,k,3,n,t,-,a,-,g,3,-,-,-,-
lagw1237,-,-,-,t,-,e,-,d,i,-,-,-,-
mser1242,-,-,-,t,-,e,-,d,3,-,-,-,-
afad1236,-,-,-,d,-,e,-,d,i,-,-,-,-
mpad1242,-,-,-,t,-,e,-,d,3,-,-,-,-
malg1250,-,-,-,t,-,e,-,d,3,-,-,-,-
chad1249,-,-,-,-,-,-,-,g,a,m,-,a,r
zina1234,-,-,-,h,-,i,-,y,a,-,-,-,-
maje1243,-,-,-,k,-,i,-,y,a,-,-,-,-
marg1266,-,-,-,h,-,-,-,y,a,-,-,-,-
dghw1239,-,-,-,t,-,i,-,l,e,-,-,-,-
fula1264,-,-,-,l,-,e,w,r,u,-,-,-,-
