language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
molo1266,-,-,-,-,-,-,b,3,-,r,-,-,-,a,-
muya1243,g,-,-,u,-,-,v,u,-,r,-,-,-,-,-
wuzl1236,k,-,-,u,-,-,v,a,-,r,-,-,-,-,-
dugw1239,-,-,-,-,-,-,-,a,-,d,-,-,-,e,-
mere1246,-,-,-,-,-,-,-,-,-,d,-,-,-,e,-
nort3047,-,-,-,-,-,-,-,-,-,d,u,r,g,o,d
mbuk1243,-,-,-,-,-,-,-,-,-,d,-,-,-,e,-
cuvo1236,-,-,-,-,-,-,w,u,-,d,-,-,-,a,-
buwa1243,t,-,-,3,r,g,w,o,-,-,-,-,-,-,-
gava1241,T,-,-,e,-,-,b,e,-,m,-,-,-,-,-
mbed1242,t,-,-,e,-,-,b,3,-,N,-,-,-,-,-
kamw1239,t,-,-,a,-,-,m,3,-,-,-,-,-,-,-
lama1288,k,-,-,u,-,-,v,3,-,r,-,-,-,i,-
lagw1237,-,-,-,-,-,-,g,u,-,d,-,-,-,u,-
mser1242,-,-,-,-,-,-,m,3,-,l,-,-,-,3,m
afad1236,-,-,-,-,-,-,w,3,-,l,-,-,m,o,-
mpad1242,-,-,-,-,-,-,b,o,-,g,-,-,-,a,-
mpad1242,s,-,-,e,-,-,b,-,-,-,-,-,-,e,-
malg1250,-,-,-,-,-,-,g,u,-,d,-,-,-,u,-
budu1265,-,-,-,-,-,-,b,-,-,-,-,-,-,a,-
mbar1260,-,-,-,-,-,-,p,u,-,l,o,-,y,o,-
marg1265,-,-,-,-,-,-,v,a,-,l,-,-,-,-,-
bata1314,-,-,-,-,-,-,b,o,n,g,-,-,-,e,-
chad1249,s,i,w,e,-,-,b,-,-,-,-,-,-,e,-
chad1249,d,-,-,a,-,-,b,a,n,g,-,-,-,a,-
