language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
nyim1251,-,-,-,g,-,o,s,-,i,-,-,-,d,y,i,-,-,n,-,-
dugw1239,-,a,n,g,w,e,T,-,i,g,-,-,-,-,a,-,-,r,-,-
dugw1239,-,a,n,g,w,e,T,-,i,g,-,-,-,-,a,-,-,r,-,-
mere1246,-,a,n,g,w,e,T,-,i,g,-,-,-,-,a,-,-,r,-,-
gemz1238,h,3,m,-,b,-,-,-,-,-,-,-,-,-,a,-,-,z,-,-
nort3047,h,u,m,-,-,a,s,-,-,-,-,-,-,-,-,-,-,-,-,-
cuvo1236,-,-,N,g,w,e,T,t,a,y,-,-,-,-,a,-,-,N,-,-
buwa1243,-,-,d,-,-,-,z,-,u,k,w,o,d,x,o,-,-,-,-,-
gava1241,-,-,d,-,-,-,z,-,3,g,-,u,d,h,o,-,-,-,-,-
mbed1242,b,u,d,-,-,-,z,-,u,g,-,u,d,t,3,t,a,l,a,N
lagw1237,-,-,m,-,-,-,s,7,a,l,-,-,-,-,-,-,-,-,-,-
mser1242,-,-,m,-,-,-,s,7,a,l,-,-,a,k,o,-,-,-,-,-
afad1236,-,-,m,t,-,-,s,-,3,g,-,-,-,-,3,-,-,-,-,-
mpad1242,-,-,m,-,-,-,s,-,3,g,-,-,-,-,3,-,-,-,-,-
malg1250,-,-,m,-,-,-,s,-,3,g,-,-,-,-,3,-,-,-,-,-
masl1241,-,-,m,-,-,-,s,-,3,g,-,-,-,-,3,-,-,-,-,-
maje1243,-,-,m,-,-,-,-,-,3,T,-,-,-,w,e,-,-,-,-,-
