language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
nyim1251,k,-,h,a,r,-,-,m,-,a,t,l,-,-,-
dugw1239,-,-,m,a,l,a,y,b,-,a,-,y,-,-,-
mere1246,-,-,-,-,l,e,-,b,-,a,-,y,-,-,-
nort3047,-,-,m,e,L,e,-,n,t,a,-,-,-,-,-
cuvo1236,-,-,-,-,t,e,h,b,-,a,-,y,-,-,-
buwa1243,k,o,d,o,k,-,s,k,-,o,-,-,-,-,-
gava1241,g,o,m,o,k,-,-,-,-,-,-,-,-,-,-
mbed1242,-,-,m,a,g,-,-,-,-,a,-,y,-,-,-
kanu1281,-,-,-,-,n,-,-,y,-,a,-,l,-,-,-
lagw1237,-,-,-,-,s,-,-,x,-,e,-,l,e,s,a
mser1242,-,-,-,-,-,-,-,b,-,o,n,y,e,-,-
afad1236,-,-,-,-,-,-,-,b,-,a,-,s,e,-,-
mpad1242,-,-,-,-,-,-,-,b,-,a,-,s,e,-,-
malg1250,-,-,-,-,m,-,-,b,-,e,-,s,3,-,n
chad1249,-,-,-,-,-,-,-,-,-,-,-,T,e,-,n
