language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
muya1243,-,-,-,-,-,m,-,-,o,-,-,d,-,-,-,w,-,o,N,-,-
wuzl1236,-,-,-,-,-,-,-,-,-,-,-,t,s,i,-,b,l,o,-,-,-
vame1236,-,-,-,-,-,h,-,-,u,-,-,r,g,-,-,w,-,a,m,-,-
dugw1239,-,-,-,-,-,m,-,-,a,T,o,d,-,-,-,-,-,-,-,-,-
mere1246,-,-,-,-,-,m,-,-,a,-,-,d,-,u,-,w,-,a,N,-,-
nort3047,-,-,-,-,-,k,-,-,o,-,-,t,-,o,-,k,-,o,m,-,-
mbuk1243,-,-,-,-,-,m,-,-,3,d,3,d,-,u,-,w,-,a,n,-,-
cuvo1236,-,-,-,-,-,m,-,-,a,-,-,d,-,-,-,w,-,a,N,-,-
buwa1243,-,-,-,-,-,m,-,-,o,n,-,d,-,u,-,w,-,o,n,-,-
gava1241,-,-,-,-,-,N,-,-,-,-,-,t,s,3,h,w,-,o,l,o,b
mbed1242,-,-,-,-,-,m,-,-,a,-,-,L,-,a,-,h,-,a,y,-,-
kamw1239,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,i,-,-,-
mafa1239,-,-,-,-,-,m,-,-,a,-,-,d,-,3,-,w,-,a,-,-,-
lagw1237,x,-,s,u,-,m,i,-,e,-,-,g,-,-,-,-,-,3,m,i,-
mser1242,k,u,s,u,-,m,-,-,a,-,-,-,-,-,-,-,-,-,n,a,-
afad1236,-,-,-,-,-,b,-,-,-,-,-,-,-,3,-,s,-,3,m,-,-
mpad1242,k,u,s,u,-,m,u,s,3,-,-,l,-,3,-,s,-,3,-,-,-
malg1250,g,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,m,-,-
masl1241,-,-,-,-,-,b,-,-,-,-,-,-,-,3,-,s,-,3,m,-,-
maje1243,k,u,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,m,e,-
marg1266,n,-,d,3,l,b,-,-,-,-,-,-,-,a,-,-,-,u,-,-,-
bata1314,-,-,h,i,-,m,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
chad1249,-,-,-,-,-,f,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-
shar1249,-,-,h,i,-,m,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-
dghw1239,-,-,x,w,k,w,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
