language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
muya1243,-,-,-,-,y,-,-,3,n,-,y,-,-,o,d,o,L
wuzl1236,-,-,-,-,z,-,-,a,-,-,y,-,-,-,-,-,-
wuzl1236,-,-,-,-,z,-,-,i,b,-,z,-,-,-,-,i,b
dugw1239,-,-,-,-,z,-,-,a,-,-,y,-,-,-,-,-,-
mere1246,-,-,-,-,z,-,-,a,-,-,y,-,-,-,-,-,-
mere1246,-,-,-,-,z,-,-,a,-,-,y,-,-,-,-,-,-
nort3047,-,-,-,-,z,-,-,a,-,-,y,-,-,-,-,-,-
mbuk1243,-,-,-,a,z,-,-,a,-,-,y,-,-,-,-,-,-
cuvo1236,m,e,b,e,T,e,m,e,-,-,y,-,-,-,-,-,-
mbed1242,N,-,-,-,v,-,-,a,-,-,-,-,-,-,-,-,-
kamw1239,-,-,w,-,g,-,-,3,-,-,-,-,-,-,-,-,-
lagw1237,-,-,-,-,-,-,-,-,n,-,g,-,-,u,-,-,-
mser1242,-,-,-,-,-,-,-,e,n,-,g,-,-,o,-,-,-
afad1236,-,-,-,-,-,-,-,e,m,-,b,-,-,o,-,-,-
mpad1242,-,-,-,-,-,-,-,e,n,-,g,-,-,u,-,-,-
malg1250,-,-,-,-,-,-,-,-,-,-,f,-,-,3,d,a,-
maje1243,-,-,-,-,d,-,-,u,-,-,g,-,-,u,-,n,-
mbar1260,-,-,-,-,s,-,-,a,l,a,y,-,-,-,-,-,-
bata1314,-,-,-,-,k,-,-,a,-,-,l,a,t,o,-,-,-
dghw1239,-,-,-,-,g,-,-,3,-,-,v,-,-,e,-,-,-
