language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
molo1266,b,-,a,-,b,-,-,-,a,-
muya1243,b,-,-,-,-,-,-,-,3,N
muya1243,b,-,o,-,b,-,-,-,o,-
wuzl1236,m,-,-,-,b,-,-,-,a,N
wuzl1236,b,-,a,-,b,-,-,-,a,-
dugw1239,b,-,a,-,b,-,-,-,a,-
dugw1239,b,-,3,-,b,-,-,-,a,-
mere1246,b,-,3,-,b,a,N,g,a,-
mere1246,b,-,3,-,b,-,-,-,a,-
nort3047,-,-,u,-,b,-,-,-,a,-
mbuk1243,b,-,3,-,b,-,-,-,a,n
mbuk1243,b,-,3,-,b,-,-,-,a,y
cuvo1236,p,-,a,-,p,-,-,-,a,N
cuvo1236,p,-,a,-,p,-,-,-,a,-
mofu1248,p,-,a,-,p,-,-,-,a,N
buwa1243,T,-,-,-,-,-,-,-,e,n
gava1241,T,-,-,-,-,-,-,-,i,n
gava1241,v,-,o,-,v,-,-,-,o,-
gava1241,b,-,o,-,b,-,-,-,o,-
mbed1242,b,-,a,-,b,-,-,-,a,-
kamw1239,d,-,a,-,d,-,-,-,a,-
psik1239,y,-,i,-,t,-,-,-,3,-
suku1272,d,-,-,-,-,-,-,-,a,-
suku1272,f,-,-,-,-,-,-,-,a,-
lama1288,d,-,a,-,d,-,-,-,a,-
lagw1237,-,-,i,-,b,-,-,-,a,-
mser1242,p,-,a,-,b,-,-,-,a,-
afad1236,-,-,a,-,b,-,-,-,a,-
mpad1242,-,-,a,-,b,-,-,-,a,-
malg1250,-,-,a,-,b,-,-,-,a,-
budu1265,-,-,a,-,b,-,-,-,3,-
maje1243,-,-,a,-,b,-,-,-,a,-
mbar1260,-,-,m,-,b,-,-,-,a,-
marg1266,t,-,a,-,d,-,-,-,a,-
bata1314,b,-,a,-,-,-,-,-,a,-
bata1314,b,-,a,-,b,-,-,-,a,-
chad1249,-,-,a,-,b,-,-,-,a,-
gaan1243,t,S,i,n,d,-,-,-,a,-
dghw1239,d,-,a,-,d,-,-,-,a,-
