language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
muya1243,e,g,-,-,-,-,e,z,-,-,i,-,-,-,-,-,-,-
dugw1239,-,-,-,-,-,-,-,l,-,-,i,-,-,g,-,w,a,-
mere1246,-,b,-,-,-,-,3,z,a,y,i,-,-,g,3,m,a,-
cuvo1236,-,b,-,-,-,-,3,l,-,-,a,-,-,-,-,m,-,-
buwa1243,u,z,-,-,-,-,o,d,-,-,o,-,-,-,-,b,o,-
kamw1239,-,-,-,-,-,-,-,z,-,-,i,v,a,g,u,m,o,-
lagw1237,-,x,u,s,e,v,3,n,-,-,i,-,-,-,-,-,-,-
mser1242,-,g,-,-,-,-,3,d,-,-,i,-,-,-,-,-,-,-
afad1236,-,g,-,-,-,-,3,d,-,-,i,-,-,-,-,-,-,-
mpad1242,-,g,-,-,-,-,3,d,-,-,i,-,-,-,-,-,-,-
malg1250,-,g,-,-,-,-,3,d,-,-,i,-,-,-,-,-,-,-
masl1241,-,g,-,-,-,-,3,d,-,-,3,-,-,-,-,-,-,-
budu1265,-,-,-,-,-,-,-,d,-,-,i,-,-,-,-,-,-,-
marg1265,-,g,-,-,-,-,3,d,-,-,i,-,-,-,-,-,-,-
chad1249,-,-,-,-,-,-,-,s,-,-,a,-,-,-,-,b,a,h
