language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
nyim1251,-,-,-,-,-,-,g,-,u,d,a,u
dugw1239,-,-,-,-,-,-,g,-,u,l,a,-
mere1246,-,-,h,3,l,e,g,-,u,l,a,-
gemz1238,i,a,h,3,r,-,g,-,u,l,a,-
nort3047,-,-,h,a,N,-,g,-,u,l,a,-
cuvo1236,-,-,h,a,t,a,g,-,u,l,a,-
buwa1243,-,a,t,a,r,a,g,w,u,l,o,-
mbed1242,-,a,b,-,-,3,g,-,u,l,a,-
budu1265,-,-,-,-,b,i,g,-,-,-,3,-
kanu1281,-,-,-,-,w,o,f,-,i,l,a,-
lagw1237,g,3,l,a,n,-,-,-,-,-,-,-
mser1242,-,-,d,a,b,a,k,-,-,w,i,-
afad1236,-,-,L,e,m,a,g,-,-,-,i,-
mpad1242,-,-,-,-,m,a,y,-,-,-,i,-
malg1250,-,a,L,e,-,-,g,-,e,l,i,-
masl1241,-,-,L,e,m,a,d,-,-,y,i,-
chad1249,-,i,s,-,-,-,-,-,-,r,a,-
