language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
muya1243,-,-,L,-,-,e,r,e,y,-,-,-,-
muya1243,-,-,L,-,-,e,r,e,y,-,-,-,-
muya1243,-,-,L,-,-,o,r,o,y,-,-,-,-
wuzl1236,-,-,s,-,-,3,d,a,y,-,-,-,-
dugw1239,m,3,L,-,-,e,r,e,y,-,-,-,-
mere1246,-,-,k,-,-,u,-,-,h,-,-,-,-
gemz1238,m,e,v,-,-,e,l,e,s,e,-,-,k
mbuk1243,k,-,w,-,-,a,l,i,s,e,-,-,n
nort3047,-,-,L,-,-,3,r,-,-,-,-,-,-
cuvo1236,-,-,L,-,-,3,r,a,-,-,-,-,-
buwa1243,-,-,s,e,s,e,d,e,m,-,-,-,-
buwa1243,-,-,L,o,L,3,r,o,y,-,-,-,-
mbed1242,-,-,L,-,-,a,r,-,-,-,-,-,-
lagw1237,-,-,L,-,-,3,r,e,d,3,w,u,n
mser1242,-,-,s,-,-,3,r,e,d,o,-,-,-
mpad1242,-,-,s,-,-,i,-,-,-,-,-,-,-
malg1250,-,-,L,-,-,a,d,-,-,3,w,u,n
