language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
nyim1251,k,h,u,k,h,e,-,t,-,-,i,-
dugw1239,-,-,-,-,f,a,-,k,a,l,a,w
mere1246,-,-,-,-,s,e,-,t,e,n,e,-
gemz1238,-,-,-,-,f,a,-,k,a,l,a,w
nort3047,-,-,-,-,-,-,-,k,u,l,a,y
cuvo1236,-,-,-,-,m,a,-,r,-,L,a,-
buwa1243,-,-,-,-,m,o,-,l,u,l,o,-
gava1241,-,-,-,-,g,3,-,t,3,l,i,-
mbed1242,-,-,-,-,l,a,y,k,y,l,i,-
kanu1281,-,-,-,-,S,e,-,t,a,n,-,-
mser1242,-,-,-,-,S,i,-,t,a,r,e,-
afad1236,-,-,-,-,s,e,-,t,a,n,-,-
mpad1242,-,-,-,-,s,i,-,t,a,n,-,-
malg1250,-,-,-,-,S,e,-,t,a,n,-,-
chad1249,-,-,-,-,T,e,-,t,a,n,-,-
maje1243,-,-,-,-,s,3,m,d,e,-,-,-
