language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
dugw1239,-,-,-,-,-,-,-,w,a,l,k,a,r,-,a,y,-,-,-
nort3047,-,-,-,-,m,-,-,b,-,-,-,u,r,m,e,L,e,n,-
cuvo1236,-,r,-,-,a,-,-,v,-,-,-,-,-,m,a,p,a,n,a
buwa1243,-,t,-,-,u,-,-,w,-,-,-,-,-,-,o,-,-,h,-
buwa1243,-,t,-,-,o,-,-,N,-,-,-,-,t,-,o,-,-,N,-
gava1241,-,t,-,-,3,-,-,w,-,-,-,-,-,-,o,-,-,h,-
gava1241,-,t,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-
mbed1242,i,d,a,l,3,l,a,w,-,-,-,-,-,-,-,-,-,-,-
lagw1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,i,-,-,-,-
mser1242,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,-
mser1242,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-
mpad1242,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,-
mpad1242,-,m,-,-,-,-,-,b,-,-,-,-,-,-,i,-,-,n,-
malg1250,-,m,-,-,-,-,-,b,-,-,-,u,s,-,3,-,-,n,-
budu1265,-,-,-,-,a,-,-,l,-,-,-,-,-,-,i,-,-,-,-
budu1265,-,n,-,g,3,-,-,l,-,-,-,-,-,-,a,-,-,-,-
