language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
kamw1239,-,-,w,-,-,-,-,-,Z,a,-,-,-,-,-,-,-,-,-,-,-,-
suku1272,-,-,-,-,-,-,-,-,d,3,-,-,m,-,-,-,-,-,-,-,-,-
nyim1251,-,-,w,-,-,-,-,-,-,o,-,-,i,-,-,-,-,-,-,-,-,-
molo1266,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,l,-,-,a,-,-,y
muya1243,-,-,-,-,-,-,-,-,-,-,-,-,k,-,3,r,-,-,3,-,-,N
muya1243,-,-,-,-,-,-,-,-,-,-,-,-,k,-,3,r,-,-,3,-,-,N
muya1243,-,-,-,-,-,-,-,-,d,o,-,-,h,-,o,l,-,-,o,-,-,y
muya1243,-,-,-,-,-,-,-,-,d,o,-,-,h,-,o,l,-,-,o,-,-,y
wuzl1236,-,-,-,-,-,-,-,-,-,-,-,-,w,-,u,r,-,-,a,-,-,m
wuzl1236,-,-,-,-,-,-,-,-,d,a,N,g,w,-,a,l,-,-,a,-,-,y
vame1236,-,-,-,-,-,-,-,-,d,-,-,-,-,-,i,l,-,-,e,-,-,-
vame1236,-,-,k,-,-,i,n,e,d,-,-,-,-,-,i,l,-,-,e,-,-,-
dugw1239,-,-,-,-,-,-,-,-,d,e,-,-,m,d,a,l,a,y,a,r,a,y
dugw1239,-,-,-,-,-,-,-,-,d,e,-,-,m,d,a,l,a,y,a,r,a,y
mere1246,-,-,w,a,w,a,n,-,d,e,-,-,m,-,-,-,e,y,e,-,-,-
mere1246,-,-,w,a,w,a,n,-,d,e,-,-,m,-,-,-,e,y,e,-,-,-
gemz1238,-,-,-,-,-,-,-,-,d,3,-,-,m,-,-,-,-,-,-,-,-,-
gemz1238,-,-,-,-,-,-,-,-,d,e,-,-,m,-,-,-,-,-,-,-,-,-
gemz1238,-,-,-,-,-,-,-,-,d,3,-,-,m,-,-,N,-,-,a,-,-,-
gemz1238,-,-,-,-,-,-,-,-,d,e,-,-,m,-,-,-,-,-,-,-,-,-
mbuk1243,-,-,-,-,-,-,-,-,d,3,n,-,-,-,-,-,-,-,a,-,-,-
mbuk1243,-,-,-,-,-,-,-,-,d,3,n,a,m,-,-,-,-,-,a,-,-,-
nort3047,-,-,-,-,-,-,-,-,d,i,-,-,-,-,-,l,-,-,i,-,-,-
buwa1243,-,-,h,o,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
buwa1243,-,-,h,o,l,-,-,-,d,3,-,-,m,-,-,-,-,-,o,-,-,-
gava1241,-,-,h,3,l,o,-,-,d,3,-,-,m,-,-,-,-,-,o,-,-,-
gava1241,-,-,h,3,l,o,-,-,d,3,-,-,m,-,-,-,-,-,o,-,-,-
mbed1242,-,-,h,a,L,-,-,-,-,3,-,-,m,-,-,-,-,-,a,-,-,-
mofu1248,-,-,-,-,-,-,-,-,d,a,-,-,m,-,-,-,-,-,-,-,-,-
budu1265,d,3,g,3,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,m
lagw1237,-,-,g,u,-,-,-,-,l,i,-,-,-,-,-,-,-,-,-,-,-,-
mser1242,-,-,-,u,-,-,-,-,l,i,-,-,-,-,-,-,-,-,o,-,-,-
mpad1242,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-
malg1250,-,-,w,u,-,-,-,-,l,i,-,-,-,-,-,-,-,-,a,-,-,-
maje1243,-,-,g,u,-,-,-,-,y,i,-,-,-,-,-,-,-,-,n,-,-,-
marg1265,N,-,k,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
marg1266,-,-,k,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
kilb1234,-,-,k,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
gaan1243,-,-,-,-,-,-,-,-,w,a,-,-,n,-,u,w,-,-,a,-,-,-
