language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kamw1239,-,t,y,i,k,w,-,-,-,e,-,-
lama1288,-,d,-,-,-,-,-,-,-,a,-,-
nyim1251,-,y,-,u,-,l,-,-,-,o,p,-
molo1266,-,t,-,3,-,l,-,-,-,o,k,-
molo1266,-,k,-,a,-,s,-,-,-,a,y,-
muya1243,n,d,-,o,-,l,-,-,-,o,y,-
wuzl1236,-,t,-,a,-,k,a,m,-,a,y,-
mbuk1243,-,t,-,3,-,l,-,-,-,e,-,-
mbuk1243,n,d,-,3,-,r,-,-,-,o,b,-
buwa1243,-,s,-,e,-,s,-,-,-,e,r,-
gava1241,N,t,-,-,-,-,-,-,-,e,k,w
mbed1242,-,t,-,i,-,t,-,-,-,e,f,-
lagw1237,-,s,7,3,-,l,i,w,-,u,n,-
mser1242,-,-,-,i,-,r,3,m,t,3,n,-
bata1314,-,t,-,o,-,n,-,-,-,-,g,-
