language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
molo1266,-,-,a,h,a,-,-,k,-,-,-,-,-,a,y
molo1266,n,d,e,h,-,-,-,-,-,-,-,-,-,e,-
muya1243,-,-,-,h,-,-,-,-,-,-,-,-,-,i,-
muya1243,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-
muya1243,-,-,o,h,o,-,-,l,-,-,-,-,-,o,y
wuzl1236,-,-,a,k,i,n,e,n,-,-,-,-,-,e,-
wuzl1236,-,-,a,k,i,-,-,g,-,-,-,-,-,e,-
vame1236,-,-,a,k,3,-,-,n,-,-,-,-,-,a,-
dugw1239,-,-,-,k,a,-,-,f,-,-,-,-,-,a,m
mere1246,-,-,-,h,a,-,-,y,-,-,-,-,-,a,-
mere1246,-,-,-,k,a,-,-,n,-,-,-,-,-,a,N
nort3047,-,-,-,-,a,-,-,k,-,-,-,-,-,a,-
mbuk1243,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-
mbuk1243,-,-,-,h,3,-,-,n,-,-,-,-,-,a,-
cuvo1236,-,-,-,f,a,-,-,n,-,-,-,-,-,a,-
mofu1248,-,-,-,f,e,-,-,d,-,-,-,-,-,e,-
buwa1243,-,-,e,t,-,-,-,-,-,-,-,-,-,e,-
gava1241,-,-,-,d,-,-,-,-,-,-,-,-,-,i,-
mbed1242,-,-,a,k,a,-,-,w,-,-,-,-,-,a,-
kamw1239,-,-,-,t,3,-,-,k,-,-,-,-,-,o,-
psik1239,n,-,-,d,a,-,-,-,-,-,-,-,-,-,-
psik1239,-,-,-,t,3,-,-,k,-,-,-,-,-,3,-
lagw1237,m,-,-,b,a,-,3,n,-,-,-,-,-,-,-
mser1242,-,-,-,-,-,-,-,n,g,-,-,o,r,a,-
mpad1242,-,-,-,-,-,-,-,n,g,-,-,o,r,o,-
malg1250,-,-,-,-,-,-,-,n,g,a,n,a,r,3,-
budu1265,-,-,-,h,-,-,3,n,-,-,-,-,d,u,-
mbar1260,-,-,-,-,-,-,-,7,-,-,-,-,d,i,-
mbar1260,-,-,-,t,a,-,-,k,-,-,-,-,-,a,-
chad1249,-,-,-,h,i,-,-,n,-,-,-,-,-,i,-
dghw1239,-,-,-,m,a,-,-,n,-,-,-,-,-,a,-
