language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
molo1266,-,-,-,T,-,-,-,-,-,-,i,-,-,d,u,g,a
muya1243,-,-,-,T,-,-,-,-,-,-,i,b,-,T,i,b,-
muya1243,-,-,-,f,-,-,-,-,-,-,3,-,-,l,u,-,-
muya1243,-,-,-,t,-,-,-,-,-,-,i,-,-,p,e,k,-
muya1243,-,-,-,s,-,-,-,-,-,-,i,-,-,r,e,b,-
muya1243,-,-,-,L,-,i,-,-,r,k,3,-,-,T,3,k,-
muya1243,n,-,-,y,-,3,-,-,h,w,i,-,-,y,e,N,-
mere1246,-,-,-,g,-,-,-,-,-,w,3,-,-,d,a,r,-
mere1246,-,-,-,g,-,-,-,-,-,-,u,-,-,d,a,r,-
mbuk1243,-,-,-,T,-,-,-,-,-,-,3,-,-,d,e,w,-
mofu1248,m,e,-,T,-,-,-,-,-,-,3,-,-,h,e,-,-
buwa1243,p,3,-,z,-,e,-,-,k,p,3,-,-,z,e,k,-
gava1241,k,o,-,L,-,e,-,-,m,b,-,-,-,-,e,N,-
kamw1239,b,a,t,y,-,-,-,-,-,-,i,-,-,-,-,-,-
suku1272,-,-,-,y,-,-,-,-,-,-,3,-,-,w,u,-,-
mpad1242,b,a,-,s,-,a,-,-,-,k,-,-,-,-,-,-,-
mpad1242,-,-,-,t,-,3,-,-,-,g,3,-,-,r,o,-,-
mbar1260,-,-,-,n,-,-,-,-,-,g,a,w,-,n,a,y,-
bata1314,-,-,-,z,-,a,n,g,d,-,i,n,-,g,e,-,-
bata1314,-,-,-,s,w,a,-,-,d,-,i,-,-,y,e,-,-
bata1314,-,-,-,k,-,e,n,-,g,k,e,n,-,g,e,-,-
bata1314,-,-,-,k,-,u,-,-,r,k,u,-,-,r,e,-,-
dghw1239,-,-,-,x,-,3,-,-,t,-,i,s,k,w,e,-,-
