language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
kamw1239,t,-,-,S,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
nyim1251,-,-,-,k,-,-,-,-,-,-,-,-,-,i,-,-,b,-,-,a,-,-,-
muya1243,s,o,k,d,-,-,-,-,-,-,-,-,-,3,d,u,m,-,-,-,-,-,-
muya1243,-,e,-,v,-,-,-,-,-,-,-,-,-,i,r,-,-,-,-,-,-,-,-
dugw1239,-,-,-,g,-,-,-,-,-,-,-,-,-,a,y,-,m,-,-,a,n,a,y
gemz1238,d,u,k,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
mbuk1243,-,-,-,g,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-
nort3047,-,-,-,v,-,-,-,-,-,-,-,-,-,e,-,-,N,-,-,-,-,-,-
cuvo1236,-,-,-,v,-,-,-,-,-,-,-,-,-,e,-,-,N,-,-,-,-,-,-
gava1241,-,-,-,v,-,o,r,o,v,o,r,o,y,o,-,-,k,-,-,-,-,-,-
mbed1242,-,-,-,b,-,-,-,-,-,-,-,-,-,3,-,-,N,-,-,-,-,-,-
lagw1237,-,-,-,v,-,3,-,-,-,-,-,-,-,-,-,-,n,-,-,i,-,-,-
mser1242,-,-,-,g,-,a,-,-,-,-,-,-,-,-,-,-,r,-,-,u,-,-,-
mpad1242,-,-,-,g,w,a,-,-,-,-,n,-,-,e,-,i,h,-,-,o,-,-,-
malg1250,-,-,-,g,-,-,-,-,-,-,-,-,-,e,-,-,f,-,-,3,n,-,-
maje1243,-,-,-,g,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
marg1266,-,-,-,g,-,-,-,-,-,-,-,-,-,u,-,-,m,b,w,a,-,-,-
bata1314,-,-,-,v,-,-,-,-,-,-,-,-,-,3,-,-,n,-,-,e,-,-,-
hwan1240,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,n,-,-,a,-,-,-
