language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
molo1266,-,-,h,-,3,l,-,-,f,-,-,-,-,e,-
vame1236,-,-,S,-,e,-,-,-,f,-,s,a,w,a,y
vame1236,-,-,S,-,e,-,-,-,f,-,-,-,-,-,-
dugw1239,-,-,h,-,3,l,-,-,f,-,-,-,-,e,-
mere1246,-,-,h,-,u,l,-,-,f,-,-,-,-,e,-
nort3047,-,-,h,-,u,l,-,-,f,-,-,-,-,a,-
mbuk1243,-,-,z,-,a,-,-,-,v,-,-,-,-,-,-
cuvo1236,-,-,h,w,a,l,-,-,f,-,-,-,-,e,y
buwa1243,-,-,-,-,N,-,-,-,s,-,-,-,-,e,N
gava1241,-,-,-,-,-,-,-,-,S,-,-,-,-,i,N
mbed1242,-,-,s,-,i,-,-,-,s,-,-,-,-,i,N
kamw1239,-,-,h,-,u,l,o,-,f,-,-,-,w,o,-
psik1239,-,-,f,-,3,l,3,x,w,-,-,-,-,3,-
mser1242,-,-,w,-,u,d,-,-,-,-,-,-,-,i,-
afad1236,-,-,b,-,3,l,-,-,f,-,-,-,-,a,n
mpad1242,-,-,g,-,u,l,-,-,f,-,-,-,-,a,n
malg1250,-,-,w,-,u,d,-,-,-,-,-,-,-,i,-
mbar1260,-,-,s,-,i,y,-,-,-,-,-,-,-,o,m
bata1314,d,a,s,-,3,-,-,-,t,-,-,-,-,o,-
dghw1239,-,-,x,-,u,l,-,-,f,3,t,-,-,e,-
