language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
muya1243,-,-,-,-,-,-,-,-,-,-,-,d,-,3,-,-,-,-,-,-,-,-,-,-,-,-
vame1236,-,-,-,-,-,-,-,-,-,-,a,r,-,i,y,a,p,3,n,-,-,-,-,-,-,-
vame1236,-,-,-,-,-,-,-,-,-,-,-,d,y,u,w,a,-,a,l,a,g,u,r,L,a,k
dugw1239,-,-,-,-,-,-,p,-,-,-,3,r,-,e,-,-,-,-,k,-,-,-,-,-,-,-
mere1246,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,w,-,-,-,-,-,-,-
mere1246,-,-,-,-,-,-,m,e,k,-,e,d,-,e,-,-,-,-,w,-,-,-,-,-,-,-
mere1246,-,-,-,-,-,-,p,-,-,-,3,r,-,i,-,-,-,-,k,-,-,-,-,-,-,-
nort3047,-,-,-,-,-,-,t,-,-,-,i,l,-,i,7,-,-,e,N,-,-,-,-,-,-,-
mbuk1243,-,-,-,-,-,-,p,-,-,-,3,r,-,e,-,-,-,-,k,-,-,-,-,-,-,-
cuvo1236,-,t,a,L,a,m,b,-,-,-,a,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gava1241,-,-,-,-,-,-,b,-,-,-,-,-,-,i,-,-,-,-,N,-,-,-,-,-,-,-
mbed1242,-,-,-,-,-,-,v,-,-,-,-,-,-,3,-,-,-,-,t,-,-,-,-,-,-,-
kamw1239,-,-,-,-,-,-,T,-,-,-,a,m,-,e,-,-,-,-,n,-,k,w,-,-,a,-
lagw1237,-,-,-,-,-,-,s,-,7,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mser1242,-,-,-,-,-,-,d,-,-,-,a,t,-,e,-,-,-,-,n,-,-,-,-,-,-,-
afad1236,-,-,-,-,-,-,t,-,-,-,a,t,-,i,-,-,-,-,n,-,-,-,-,-,-,-
mpad1242,-,b,a,-,-,-,z,-,-,-,a,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpad1242,-,-,-,-,-,-,d,-,-,-,a,t,-,e,-,-,-,-,n,-,-,-,-,-,-,-
malg1250,-,-,-,-,-,-,d,-,-,-,a,t,-,e,-,-,-,-,n,-,-,-,-,-,-,-
budu1265,-,-,-,-,-,-,d,-,-,-,a,t,-,e,-,-,-,-,-,-,-,-,-,-,-,-
bata1314,k,p,3,-,-,-,t,-,k,p,3,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chad1249,-,-,-,-,-,-,b,-,-,-,a,d,r,i,-,-,-,-,-,-,-,-,-,-,-,-
chad1249,-,-,-,-,-,-,b,-,-,-,a,d,r,i,-,-,-,-,-,-,-,-,-,-,-,-
