language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
vame1236,-,-,-,-,L,y,u,L,y,u,w,-,-,-,e,-
dugw1239,-,-,-,-,L,-,-,-,-,a,w,-,-,-,-,-
mere1246,m,-,b,a,z,-,-,-,-,a,y,-,-,-,-,-
nort3047,-,-,-,i,s,-,-,-,-,e,-,-,-,-,-,-
cuvo1236,-,-,-,-,L,-,-,-,-,a,w,-,-,-,-,-
mofu1248,m,e,f,3,T,-,-,-,-,e,k,-,-,-,-,-
buwa1243,-,-,-,-,L,-,-,-,-,e,y,-,-,-,-,-
buwa1243,-,-,-,-,L,-,-,-,-,3,y,k,u,s,o,m
gava1241,-,-,-,-,L,-,-,-,-,i,-,-,-,-,-,-
mbed1242,-,-,-,-,L,-,-,-,-,i,-,-,-,-,-,-
lagw1237,-,-,-,-,L,-,-,-,-,u,-,-,-,-,-,-
mser1242,-,-,-,-,s,-,-,-,-,u,-,-,-,-,-,-
mpad1242,-,-,-,-,S,-,-,-,-,u,-,-,-,-,-,-
malg1250,-,-,-,-,L,-,-,-,-,u,-,-,-,-,-,-
maje1243,-,-,-,a,s,-,-,-,-,o,-,-,-,-,-,-
dghw1239,-,-,-,-,L,-,-,-,-,u,w,-,-,-,e,-
