language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
molo1266,-,-,m,-,-,e,-,h,-,e,r,-,-,-,-,-
dugw1239,m,3,d,-,-,-,-,-,-,a,y,-,-,-,-,-
mere1246,-,-,d,-,-,a,-,7,-,a,r,-,-,-,-,-
nort3047,-,-,d,-,-,i,-,b,-,e,d,-,-,-,-,-
mbuk1243,-,-,y,-,-,-,-,-,-,E,r,-,-,-,-,-
cuvo1236,-,-,d,-,-,3,-,N,g,a,d,-,-,-,-,-
buwa1243,-,-,m,o,n,o,-,n,-,o,k,-,w,-,-,-
gava1241,-,-,m,-,-,o,w,n,-,3,k,-,-,-,-,-
mbed1242,-,-,m,-,-,a,-,n,-,u,k,-,-,-,-,-
kamw1239,-,-,k,-,-,3,-,m,-,a,g,-,i,-,-,-
lagw1237,-,-,-,-,-,-,-,n,-,-,k,-,u,l,u,m
mser1242,-,-,-,-,-,-,-,-,-,-,k,-,u,l,u,m
afad1236,-,-,-,-,-,-,-,-,-,-,s,p,i,-,-,-
mpad1242,-,-,g,-,-,e,-,y,-,-,k,-,u,-,-,-
mpad1242,-,-,-,-,-,-,-,-,-,-,k,-,u,-,-,-
malg1250,-,-,g,-,-,e,-,-,-,-,k,p,3,-,-,-
maje1243,-,-,m,-,-,a,-,a,-,-,d,-,e,-,-,-
bata1314,-,-,v,-,-,3,-,n,-,-,k,-,e,-,-,-
