language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
molo1266,-,s,-,3,-,-,s,-,3,r,-,e,-
muya1243,o,d,-,3,-,-,s,k,3,l,-,o,-
muya1243,-,T,-,e,-,-,s,-,e,r,-,e,d
wuzl1236,-,s,-,3,-,-,s,-,3,l,-,a,-
wuzl1236,-,s,-,3,-,-,s,-,3,l,-,a,-
vame1236,-,T,-,3,-,-,-,-,-,b,-,a,-
mbuk1243,-,-,-,-,-,-,T,-,u,w,b,e,-
mofu1248,-,m,-,a,-,-,s,-,a,l,-,a,-
mofu1248,-,m,-,a,-,-,s,-,a,l,-,a,-
bald1241,-,t,-,-,-,-,-,-,u,r,n,u,7
kamw1239,-,m,b,-,r,-,f,-,a,n,g,o,-
psik1239,-,m,b,3,r,3,f,-,a,N,-,-,-
suku1272,-,m,-,a,d,a,f,-,-,-,-,-,-
lama1288,-,-,-,3,l,-,f,-,a,N,-,a,-
mbar1260,-,m,-,i,g,-,z,-,a,k,-,-,-
marg1266,-,m,-,3,-,-,d,-,3,f,-,a,u
gaan1243,-,m,-,u,-,-,-,-,-,d,-,-,-
