language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
wuzl1236,-,-,-,-,-,m,a,-,-,t,a,w,a,k,-,-,-,-,-
vame1236,-,-,-,-,-,m,3,-,-,r,-,-,-,g,-,-,e,-,-
dugw1239,-,-,-,-,-,m,3,-,-,t,o,-,-,k,-,-,o,m,-
mere1246,w,u,r,-,-,m,3,-,-,t,a,w,a,k,-,-,-,-,-
nort3047,-,-,-,-,-,m,u,-,-,t,u,-,-,w,-,-,a,n,-
cuvo1236,-,-,-,-,-,m,a,-,-,t,a,w,a,k,-,-,-,-,-
buwa1243,-,-,-,-,-,N,-,-,-,t,o,h,-,w,-,-,-,-,-
gava1241,-,-,-,-,-,m,-,-,-,t,o,h,-,w,-,-,-,-,-
mbed1242,-,-,-,-,-,m,u,-,-,t,o,h,-,-,-,-,-,-,-
kamw1239,-,-,-,-,-,m,3,Z,i,t,3,-,-,-,-,-,-,-,-
lagw1237,-,-,-,-,-,m,3,-,-,l,-,-,-,g,-,-,e,n,i
mser1242,-,-,-,-,-,m,3,-,-,l,-,-,-,g,-,-,e,-,-
afad1236,w,u,l,s,3,m,3,-,-,l,-,-,-,g,-,-,e,-,-
mpad1242,-,-,-,-,-,m,3,-,-,l,-,-,-,g,-,-,e,-,-
malg1250,-,-,-,-,-,m,3,-,-,l,-,-,-,g,-,-,e,-,-
masl1241,-,-,-,-,-,m,3,-,-,l,-,-,-,g,-,-,e,-,-
maje1243,-,-,-,-,-,m,i,-,-,l,-,-,-,g,-,-,i,N,-
bata1314,-,-,-,-,-,-,-,-,-,d,e,-,-,g,3,n,e,-,-
chad1249,-,-,-,-,-,-,a,-,-,t,i,m,-,-,-,-,-,-,-
