language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
molo1266,-,-,-,t,3,-,-,l,-,o,-,-,l,-,o,n,-
molo1266,-,-,-,b,3,-,-,r,-,a,-,-,v,-,-,-,-
muya1243,-,-,-,k,-,-,-,-,-,u,-,-,b,-,i,-,-
muya1243,-,-,-,b,3,-,-,r,-,u,-,-,v,-,-,-,-
wuzl1236,m,a,-,b,3,-,-,r,-,3,-,-,v,-,-,-,-
wuzl1236,m,a,-,b,3,-,-,r,-,3,-,-,v,-,-,-,-
wuzl1236,m,a,-,b,3,-,-,r,-,3,-,-,v,-,-,-,-
vame1236,-,-,-,m,3,-,-,b,-,e,m,-,b,-,e,T,-
dugw1239,-,-,-,t,3,l,o,l,-,o,-,-,N,-,-,-,-
mere1246,-,-,-,d,3,-,-,r,-,e,-,-,v,-,-,-,-
nort3047,-,-,-,d,u,-,-,d,-,u,-,-,w,-,a,-,-
mbuk1243,-,-,-,t,3,-,-,r,l,3,-,-,l,-,o,n,-
cuvo1236,-,-,-,-,-,-,-,r,-,a,-,-,v,-,-,-,-
buwa1243,-,-,-,-,u,-,-,n,-,o,-,-,f,-,-,-,-
gava1241,-,-,-,7,u,-,-,n,-,3,-,-,f,-,-,-,-
mbed1242,m,-,-,b,u,-,-,n,-,3,-,-,f,-,-,-,-
kamw1239,m,3,l,y,i,m,-,n,-,i,-,-,-,-,-,-,-
psik1239,-,-,-,w,u,-,-,n,-,3,-,-,-,-,-,-,-
psik1239,-,-,-,w,u,-,-,n,-,u,-,-,-,-,-,-,-
suku1272,-,-,-,m,3,-,-,n,d,3,-,-,v,-,-,-,-
lama1288,N,-,-,g,u,-,-,d,-,u,-,-,f,-,i,-,-
lagw1237,-,-,-,-,-,-,-,-,-,-,-,-,v,-,i,S,i
mser1242,-,-,-,-,3,-,-,r,-,-,-,-,v,-,i,-,-
afad1236,-,-,-,-,3,-,-,r,-,-,-,-,f,-,3,-,-
mpad1242,-,-,-,-,3,-,-,r,-,-,-,-,f,-,u,-,-
malg1250,-,-,-,-,3,-,-,r,-,-,-,-,f,-,3,-,-
budu1265,-,-,-,g,a,-,-,-,-,-,-,-,b,u,3,-,-
maje1243,-,-,-,n,a,-,-,-,-,-,-,-,f,s,e,-,-
mbar1260,-,-,-,m,u,-,-,d,-,-,-,-,v,-,a,-,y
marg1266,-,-,-,-,-,-,-,d,-,u,-,-,f,-,u,-,-
bata1314,-,-,-,h,u,b,o,t,-,o,-,-,-,-,-,-,-
chad1249,-,-,-,g,a,-,-,l,-,i,-,-,b,-,-,-,-
dghw1239,-,-,-,z,3,-,-,t,-,u,N,g,w,-,e,-,-
