language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
molo1266,-,t,-,o,h,-,-,-,o,r,-,-,-,-,-
muya1243,-,T,-,e,h,i,m,b,i,L,-,-,-,-,-
wuzl1236,-,t,-,u,g,-,-,w,a,r,-,-,-,-,-
vame1236,-,m,-,-,-,-,-,-,u,l,-,-,a,-,-
dugw1239,-,b,-,a,-,-,-,-,-,L,-,-,a,m,-
mere1246,-,m,-,a,h,o,-,l,o,l,-,-,o,m,-
nort3047,-,b,-,a,-,-,-,-,-,l,-,-,a,m,-
mbuk1243,-,m,-,3,h,-,-,-,u,l,-,-,o,m,-
mbuk1243,-,b,-,-,-,-,-,-,u,L,-,-,o,m,-
cuvo1236,-,b,-,a,-,-,-,-,-,L,-,-,a,m,-
buwa1243,-,b,-,3,-,-,-,-,-,g,-,w,o,m,-
gava1241,-,T,-,o,-,-,-,-,-,k,-,-,o,m,-
mbed1242,-,b,-,3,-,-,-,-,-,r,-,L,3,m,-
kamw1239,-,p,-,u,-,-,-,-,-,k,-,-,e,-,-
suku1272,-,g,-,u,-,-,-,-,-,l,-,-,u,m,-
lagw1237,m,b,-,a,-,-,-,-,-,g,-,-,a,m,-
mser1242,-,b,-,a,-,-,-,-,-,S,-,-,a,m,-
afad1236,-,m,t,u,-,-,-,-,-,g,-,-,u,-,-
mpad1242,-,m,-,a,-,-,-,-,-,S,-,-,u,-,-
mpad1242,-,t,-,a,-,-,-,-,-,g,-,-,u,-,-
malg1250,-,d,-,o,-,-,-,-,-,g,-,-,o,-,-
maje1243,-,m,-,3,-,-,-,-,-,k,3,l,a,-,-
mbar1260,-,g,-,a,-,-,-,-,-,l,-,-,a,y,-
marg1266,-,b,-,a,-,-,-,-,-,l,-,-,-,m,a
chad1249,-,T,-,i,-,-,-,-,-,d,-,-,i,g,-
chad1249,-,T,-,i,-,-,-,-,-,d,-,-,i,g,-
