language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
nyim1251,-,-,-,r,-,-,-,-,-,-,-,i,-
dugw1239,h,3,-,l,-,-,-,-,-,-,-,e,k
gemz1238,h,a,-,l,-,-,-,-,-,-,-,a,N
nort3047,h,e,-,l,-,-,-,-,-,-,-,e,k
cuvo1236,l,a,-,l,-,-,-,-,-,-,-,a,N
buwa1243,v,3,-,l,-,-,-,-,-,-,-,e,h
gava1241,v,3,-,l,-,-,-,-,-,-,-,e,h
mbed1242,v,3,-,l,-,-,-,-,-,-,-,e,h
kanu1281,k,a,-,f,-,-,-,-,-,-,-,i,-
lagw1237,k,a,-,p,i,3,n,t,a,n,g,i,-
mser1242,k,a,-,p,-,-,-,-,-,-,-,i,-
afad1236,d,a,-,g,-,-,-,-,-,-,-,i,-
mpad1242,k,a,-,b,-,-,-,-,-,-,-,i,-
malg1250,d,a,n,g,-,-,-,-,-,-,-,3,-
haus1257,b,a,-,k,-,-,-,-,-,-,-,a,-
