language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
molo1266,-,-,h,o,r,-,-,-,-,-,-
muya1243,-,-,w,o,l,-,-,-,-,-,-
wuzl1236,-,-,w,a,l,-,-,-,-,-,-
vame1236,-,-,h,a,r,m,a,n,a,-,-
dugw1239,N,g,w,o,s,-,-,-,-,-,-
mere1246,N,g,w,a,s,-,-,-,-,-,-
nort3047,-,g,w,a,s,-,-,-,-,-,-
mbuk1243,-,d,-,3,d,-,-,-,a,-,-
mbuk1243,-,d,-,a,l,-,-,-,a,y,-
cuvo1236,N,g,w,a,z,-,-,-,-,-,-
mofu1248,N,g,w,a,s,-,-,-,-,-,-
buwa1243,-,-,w,o,l,-,-,-,o,-,-
gava1241,-,-,w,o,l,-,-,-,o,-,-
mbed1242,-,-,w,a,l,-,-,-,a,-,-
bald1241,N,g,-,a,s,-,-,-,a,-,-
kamw1239,-,-,m,a,l,-,-,-,o,-,-
psik1239,-,-,m,a,l,-,-,-,3,-,-
mafa1239,N,g,w,a,z,-,-,-,-,-,-
lagw1237,-,-,g,3,n,-,-,-,3,m,-
mser1242,-,-,g,3,r,-,-,-,3,m,-
afad1236,-,-,g,3,r,-,-,-,3,m,-
mpad1242,-,-,-,-,-,-,-,-,-,m,a
mpad1242,-,-,g,3,r,-,-,-,3,m,-
malg1250,-,-,g,-,r,-,-,-,3,m,-
budu1265,n,-,g,3,r,-,-,-,3,m,-
maje1243,-,-,v,3,l,-,-,d,a,-,-
mbar1260,-,-,v,i,l,-,-,g,a,-,-
mbar1260,-,-,v,u,l,-,-,k,a,-,-
bata1314,-,-,m,a,t,-,-,-,o,-,-
chad1249,-,-,m,a,r,-,-,-,a,-,-
