language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
molo1266,-,d,3,-,-,-,w,-,-,-,a,h,-
muya1243,-,-,-,-,-,-,p,-,-,-,o,p,i
muya1243,-,-,-,-,-,-,p,-,-,-,o,p,i
wuzl1236,-,d,3,-,-,-,w,-,-,-,a,h,-
wuzl1236,a,d,u,-,-,-,w,-,-,-,a,-,-
dugw1239,-,-,a,-,-,-,w,-,-,-,a,h,-
mere1246,-,d,3,-,-,-,w,-,-,-,a,h,-
mere1246,-,-,-,-,-,-,w,-,-,-,a,h,-
nort3047,-,d,u,-,-,-,w,-,-,-,a,-,-
cuvo1236,-,-,-,-,-,-,w,-,-,-,a,-,-
buwa1243,-,-,-,-,-,-,w,-,-,-,o,-,-
gava1241,-,N,-,-,-,-,w,-,-,-,o,-,-
mbed1242,-,-,-,-,-,-,w,-,-,-,a,-,-
bald1241,-,-,-,-,-,-,w,-,-,-,a,7,-
kamw1239,-,-,u,-,-,-,w,-,-,-,o,-,-
suku1272,-,-,7,-,-,-,w,-,-,-,a,-,-
lagw1237,-,-,i,-,-,-,w,-,-,-,i,-,-
lagw1237,-,m,a,-,-,-,k,-,-,-,a,s,3
mser1242,-,h,e,n,k,7,w,-,-,-,i,-,-
afad1236,-,-,e,-,-,7,w,-,-,-,i,-,-
mpad1242,-,h,e,n,k,7,w,-,-,-,e,-,-
mpad1242,-,s,o,-,-,-,b,i,-,-,a,-,-
malg1250,-,s,o,-,-,-,b,-,-,-,i,-,a
malg1250,-,h,e,n,g,-,b,-,-,-,e,-,-
masl1241,-,-,e,m,-,-,b,-,-,-,i,-,-
maje1243,-,f,u,-,-,-,7,-,-,-,e,-,-
mbar1260,7,d,u,-,-,-,m,-,-,-,o,-,-
marg1266,-,-,u,-,-,7,w,-,-,-,a,-,-
bata1314,-,-,-,-,-,-,b,u,p,t,o,-,-
dghw1239,-,-,-,-,-,-,w,u,p,-,a,-,-
