language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
muya1243,k,3,r,-,p,-,-,-,o,-,L,o,-,-,-,-,-
muya1243,k,3,r,-,p,-,-,-,o,-,L,o,-,-,-,-,-
wuzl1236,m,3,-,-,p,-,-,-,3,-,p,3,-,-,r,-,-
vame1236,k,a,-,-,f,t,a,k,a,-,l,a,-,-,k,-,-
dugw1239,-,-,-,-,-,-,-,-,-,-,L,a,-,-,r,a,-
mere1246,g,-,-,-,w,-,-,-,e,-,L,e,v,i,y,e,k
mere1246,g,-,-,-,w,-,-,-,e,-,L,e,v,i,y,e,k
nort3047,-,-,-,-,-,-,-,-,-,-,L,a,-,-,r,a,-
mbuk1243,g,3,r,-,b,-,-,-,a,-,L,a,-,-,y,-,-
cuvo1236,p,u,r,k,w,-,-,-,a,-,L,a,-,-,-,-,-
buwa1243,-,-,-,-,p,-,-,-,o,-,p,o,-,-,-,-,-
gava1241,-,-,-,-,p,-,-,-,o,-,p,o,-,-,-,-,-
mbed1242,-,-,-,-,p,-,-,-,u,m,p,a,-,-,-,-,-
bald1241,k,3,r,-,g,-,-,-,a,-,s,-,-,-,-,-,-
kamw1239,-,-,-,-,b,-,-,-,i,d,z,i,-,-,-,-,-
lagw1237,m,-,-,-,p,-,-,-,a,-,l,a,-,-,-,-,-
mser1242,-,-,-,-,p,-,-,-,a,-,l,a,-,-,-,-,-
mpad1242,m,-,-,-,b,-,-,-,a,-,l,a,-,-,-,-,-
malg1250,m,-,-,-,b,-,-,-,a,-,l,a,-,-,-,-,-
mbar1260,-,-,-,-,g,-,-,-,a,N,l,a,-,-,N,-,-
marg1265,b,a,-,-,b,-,-,-,3,-,g,3,-,-,-,-,-
bata1314,-,-,-,-,b,-,-,-,a,-,p,a,-,-,-,-,-
