language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
molo1266,-,-,m,-,-,a,-,-,-,-,f,-,-,3,l,o,t,-,o,r
muya1243,-,-,m,-,-,o,-,-,-,-,f,-,t,3,-,-,t,-,u,r
vame1236,-,-,m,-,-,a,-,-,-,-,v,-,-,a,-,-,-,-,-,-
dugw1239,-,-,m,-,-,e,y,-,-,-,f,u,l,a,-,-,g,-,o,r
mere1246,-,-,-,-,-,a,-,-,-,-,b,-,-,e,-,-,-,-,-,d
mere1246,-,-,m,-,-,a,-,-,-,-,v,-,-,a,-,-,-,-,-,r
nort3047,-,-,v,i,g,e,d,n,g,i,v,-,-,e,-,-,-,-,-,N
mbuk1243,-,-,m,-,-,a,-,-,-,-,v,-,-,a,-,-,v,-,a,r
mbuk1243,-,-,m,-,-,a,-,-,-,-,l,-,-,a,-,-,m,-,-,-
mbuk1243,-,-,m,u,f,3,-,-,-,-,l,-,-,o,-,-,k,-,-,-
mbuk1243,-,-,m,-,-,3,-,-,-,-,L,-,-,3,-,-,k,-,a,T
cuvo1236,-,-,m,-,-,e,-,-,-,-,l,-,-,e,-,-,v,-,e,r
kamw1239,k,u,m,-,-,-,-,-,-,-,b,-,-,i,-,-,-,-,-,-
mser1242,-,-,s,-,-,e,-,-,-,-,s,-,-,-,-,-,v,-,a,r
mpad1242,-,-,s,3,-,3,-,-,-,-,l,-,-,-,-,-,f,t,a,r
malg1250,-,-,-,-,-,a,-,-,-,-,l,-,-,i,-,-,s,-,a,r
maje1243,-,-,b,l,-,a,-,-,k,-,w,-,-,i,-,-,t,-,a,-
chad1249,-,-,T,-,-,u,-,-,-,-,b,-,-,a,-,-,-,-,-,k
