language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
muya1243,m,-,-,-,-,o,d,u,r,l,-,-,-,o,N,-,-,-,-
wuzl1236,m,-,-,-,-,a,-,-,-,l,-,a,w,a,k,-,-,-,-
dugw1239,-,-,-,-,b,u,-,-,-,l,-,-,-,o,k,a,r,a,y
mere1246,m,-,-,-,b,3,-,-,-,l,-,-,-,o,k,-,-,-,-
mbuk1243,m,-,-,-,b,3,-,-,-,l,-,-,-,o,k,-,-,-,-
buwa1243,m,-,-,-,b,3,-,-,-,l,-,-,-,o,k,-,-,-,w
gava1241,m,-,-,-,b,-,-,-,-,l,-,-,-,u,k,-,-,-,-
mbed1242,m,-,-,-,-,3,-,-,-,l,-,-,-,u,k,-,-,-,-
kamw1239,m,3,t,i,b,3,-,-,-,-,-,-,-,-,-,-,-,-,-
lagw1237,m,-,-,-,-,a,g,u,-,n,-,-,-,i,-,-,-,-,-
mser1242,m,-,-,-,-,a,g,o,-,r,-,-,-,-,-,-,-,-,-
afad1236,m,-,-,-,-,a,h,u,-,r,-,-,-,u,-,-,-,-,-
mpad1242,m,-,-,-,-,a,w,-,-,r,-,-,-,u,-,-,-,-,-
malg1250,m,-,-,-,-,a,h,o,-,r,-,-,-,u,-,-,-,-,-
budu1265,m,3,-,-,-,a,x,-,-,-,-,-,-,i,-,-,-,-,-
maje1243,m,-,-,-,-,3,-,-,-,l,k,7,w,e,-,-,-,-,-
