language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kamw1239,-,-,-,-,-,-,-,-,n,-,-,a,h,3,-,-,-
psik1239,-,-,-,-,-,-,-,-,n,-,-,a,x,3,-,-,-
lama1288,-,-,-,-,k,-,-,-,d,-,-,a,-,-,-,-,-
molo1266,-,-,-,-,n,-,-,-,d,-,-,a,v,a,-,y,-
muya1243,-,-,-,-,n,-,-,-,d,-,-,e,v,e,r,i,N
muya1243,-,-,-,-,-,-,-,-,d,o,r,o,b,o,-,-,-
muya1243,-,-,-,-,-,-,-,-,-,-,-,-,b,e,-,-,T
muya1243,-,-,-,-,-,-,-,-,d,o,r,o,b,o,-,-,-
gemz1238,-,-,-,-,n,-,-,-,d,-,-,3,v,-,-,-,-
mbuk1243,-,-,-,-,-,-,-,-,t,-,-,a,v,a,-,y,-
buwa1243,-,-,-,-,m,-,-,o,d,-,-,-,-,-,-,-,-
buwa1243,-,-,-,-,t,u,w,o,d,-,-,-,-,-,-,-,-
buwa1243,-,-,-,-,k,-,-,3,d,-,-,o,N,-,-,-,-
buwa1243,-,-,-,-,k,-,-,3,d,-,-,o,N,-,-,-,-
mpad1242,-,-,-,-,-,-,-,-,d,-,-,a,l,i,-,-,-
mpad1242,i,g,e,y,m,-,-,a,r,-,-,a,g,3,-,-,-
chad1249,-,-,-,-,-,-,-,-,d,-,-,a,l,a,-,-,-
