language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
kamw1239,-,-,-,t,-,-,-,-,-,s,a,n,g,w,i,-
psik1239,-,-,-,b,-,-,-,3,-,l,a,-,x,-,e,-
molo1266,-,o,n,g,-,-,-,o,-,l,-,-,-,-,o,-
molo1266,-,-,-,d,-,-,-,a,-,l,-,-,-,-,a,y
muya1243,-,-,-,d,-,-,-,u,-,l,o,m,-,-,o,-
muya1243,m,o,-,l,-,-,f,o,-,d,-,-,-,-,o,-
wuzl1236,-,a,-,L,-,-,-,a,-,l,a,m,b,-,a,d
vame1236,-,-,-,g,3,m,b,a,-,d,-,-,-,-,e,-
vame1236,N,-,-,g,3,d,f,i,-,d,-,-,-,-,a,-
vame1236,-,-,-,-,-,-,f,i,-,d,-,-,-,-,a,-
mbuk1243,m,3,-,m,-,-,-,a,-,n,-,-,-,-,-,-
mbuk1243,-,-,-,d,-,-,-,a,-,n,a,-,k,-,a,y
kanu1281,-,-,-,l,-,-,-,a,i,l,-,-,-,-,a,i
mpad1242,-,-,-,l,-,-,-,a,w,l,-,-,-,-,a,w
chad1249,-,-,-,l,-,-,-,a,w,l,-,-,-,-,a,w
bata1314,-,-,-,S,-,-,-,e,-,r,3,n,y,-,e,-
gaan1243,-,-,-,l,-,-,-,e,k,t,-,-,-,-,a,-
