language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
molo1266,-,-,-,-,h,3,m,a,-,y,-
muya1243,T,u,-,-,h,-,w,o,-,y,-
wuzl1236,t,u,-,-,-,-,w,a,-,y,-
wuzl1236,d,a,d,a,g,-,w,a,-,-,-
vame1236,k,-,-,-,-,-,-,a,-,d,a
vame1236,g,-,-,-,-,-,-,a,-,d,-
dugw1239,m,a,-,-,h,-,w,a,-,y,-
mere1246,-,-,-,-,h,-,w,a,-,y,-
nort3047,-,-,-,-,k,-,-,3,-,l,-
cuvo1236,-,-,-,-,h,-,w,a,-,y,-
buwa1243,-,-,-,-,h,-,-,e,-,y,-
gava1241,-,-,-,-,S,-,-,i,-,-,-
mbed1242,-,-,-,-,h,-,-,i,-,-,-
kamw1239,-,-,-,-,h,o,h,o,-,-,-
psik1239,-,-,-,-,x,-,w,e,-,-,-
psik1239,-,-,-,-,T,a,d,e,-,-,-
lama1288,-,-,-,-,r,g,w,a,-,-,-
lagw1237,-,-,-,-,g,u,v,-,-,i,-
mser1242,-,-,-,-,-,-,v,-,-,i,-
afad1236,-,-,-,-,l,3,g,3,m,-,-
mpad1242,-,-,-,-,-,-,f,o,n,i,-
malg1250,-,-,-,-,L,3,f,-,l,e,-
budu1265,-,-,-,-,h,3,g,u,d,3,-
mbar1260,-,-,-,-,l,a,-,-,-,y,-
