language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
nyim1251,k,-,-,h,a,r,a,n,m,b,a,-,r,-,-,i,-,-,-
dugw1239,m,-,-,-,-,-,-,-,-,-,a,-,l,-,-,e,-,-,y
gemz1238,m,e,t,s,3,h,-,-,-,-,3,-,n,-,-,e,-,-,-
nort3047,m,-,-,-,-,-,-,-,-,-,e,-,L,-,-,e,-,-,N
cuvo1236,t,-,-,-,-,-,-,-,-,-,e,-,h,-,-,e,-,-,y
buwa1243,d,-,-,-,-,-,-,-,-,-,o,-,d,-,-,o,-,-,b
buwa1243,t,-,-,-,-,-,-,-,-,-,u,-,w,-,-,o,-,-,h
gava1241,t,-,-,-,-,-,-,-,-,-,3,-,w,-,-,o,-,-,h
mbed1242,N,-,-,-,-,-,-,-,-,-,-,-,g,-,-,3,-,-,m
budu1265,-,-,-,-,-,-,-,-,-,-,a,-,T,-,-,i,-,-,-
lagw1237,s,-,-,-,-,x,-,-,-,-,e,-,l,-,-,e,-,-,-
mser1242,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,u,-,-,-
afad1236,s,-,-,-,-,-,-,-,-,-,a,m,y,-,-,a,-,-,-
mpad1242,s,-,-,-,-,-,-,-,-,-,i,-,g,-,-,o,-,-,-
malg1250,s,-,-,-,-,-,-,-,-,-,3,-,g,-,-,3,w,u,n
zina1234,d,-,-,-,-,-,-,-,-,-,a,-,v,a,r,a,-,-,-
