language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
molo1266,m,-,e,r,-,e,-,b,e,T,-,-,-
molo1266,m,-,-,-,-,3,m,b,3,z,-,e,-
wuzl1236,-,-,-,-,-,-,-,h,a,y,p,a,-
mere1246,m,-,3,n,-,e,-,-,-,s,-,e,-
mbuk1243,h,w,e,-,g,E,-,-,-,k,-,-,-
mbuk1243,m,-,u,n,g,o,-,-,-,k,-,-,-
mbuk1243,-,-,a,t,-,a,-,-,-,L,-,-,-
mbuk1243,-,-,-,n,-,e,-,-,-,s,-,-,-
mbuk1243,-,-,-,t,-,a,-,h,a,L,-,-,-
mbuk1243,-,-,-,L,-,-,-,-,3,L,-,o,v
buwa1243,-,-,-,g,-,o,-,-,-,y,-,-,-
gava1241,-,-,-,g,-,i,-,-,-,y,-,-,-
mpad1242,-,-,i,t,-,3,-,m,-,-,-,-,-
mpad1242,-,-,-,k,-,3,-,n,a,s,-,i,-
budu1265,b,-,i,g,-,3,-,-,-,-,-,-,-
marg1265,b,-,i,k,-,3,-,-,-,-,-,-,-
chad1249,-,-,-,-,-,i,-,-,-,s,-,i,-
