language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
molo1266,-,-,-,-,-,-,k,-,-,-,-,-,-,a,r,a,y,-,-,-
muya1243,-,-,-,-,-,-,L,-,-,-,-,-,-,3,l,-,-,-,-,-
vame1236,g,i,y,a,-,a,k,-,-,-,-,-,-,a,r,-,-,-,-,-
vame1236,g,i,y,a,-,a,k,-,-,-,-,-,-,a,r,-,-,-,-,-
dugw1239,-,-,m,3,n,3,k,-,-,-,-,-,-,3,l,e,y,-,-,-
mere1246,-,-,-,-,-,-,k,-,-,-,-,-,-,3,l,a,-,-,-,-
nort3047,-,-,-,-,-,-,h,-,-,-,-,-,-,u,l,a,g,w,a,t
cuvo1236,-,-,-,-,-,-,k,-,-,-,-,-,-,3,r,e,y,-,-,-
buwa1243,-,-,-,-,-,-,N,-,-,-,-,-,-,e,l,-,-,-,-,-
gava1241,-,-,-,-,-,-,N,-,-,-,-,-,-,3,l,-,-,-,-,-
mbed1242,-,-,-,-,-,-,h,-,-,-,-,-,-,i,l,-,-,-,-,-
bald1241,-,-,-,-,-,-,-,-,-,-,-,-,-,a,l,a,i,-,-,7
kamw1239,-,-,-,-,-,-,g,-,-,-,-,-,-,i,r,e,-,-,-,-
lama1288,-,-,-,-,-,-,g,-,-,-,-,-,-,i,l,a,-,-,-,-
lagw1237,-,-,-,-,-,-,h,-,-,-,e,-,s,3,n,-,-,-,-,-
mser1242,-,-,-,-,-,-,-,-,-,-,i,-,s,3,n,-,-,-,-,-
afad1236,-,-,-,-,-,-,-,-,-,-,e,t,s,3,n,-,-,-,-,-
mpad1242,-,-,-,-,-,-,h,3,n,h,e,y,s,3,n,-,-,-,-,-
mpad1242,-,-,-,-,-,-,s,i,-,h,e,y,s,3,n,-,-,-,-,-
malg1250,-,-,-,-,-,-,k,-,-,-,a,y,-,-,-,-,-,-,-,-
mbar1260,-,-,-,-,-,-,h,-,-,-,i,-,k,e,l,-,-,-,-,-
bata1314,-,-,-,-,-,-,h,-,-,-,-,-,-,3,r,-,-,-,-,-
