language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
wuzl1236,-,-,m,3,-,v,3,-,r,L,e,-,L,-,-,e,k,-
wuzl1236,-,-,-,-,-,-,-,-,z,-,e,-,z,-,-,e,N,-
dugw1239,-,-,w,a,-,w,a,-,-,-,-,-,-,-,-,-,-,-
mere1246,-,-,w,a,-,w,a,-,k,-,a,-,b,e,k,e,t,-
nort3047,-,-,z,u,m,g,a,-,g,-,a,-,z,-,-,a,n,-
cuvo1236,-,-,g,-,-,w,e,n,d,-,e,-,-,-,-,-,z,-
mbed1242,m,-,b,u,-,v,3,-,d,-,e,-,z,-,-,-,-,-
kamw1239,-,-,-,-,-,v,3,-,r,y,e,-,-,-,-,-,-,-
lama1288,N,s,k,-,-,w,a,-,r,-,a,-,-,-,-,-,-,-
lagw1237,-,-,g,-,-,-,u,-,l,-,i,e,g,e,-,e,n,i
mser1242,m,a,z,-,-,-,a,-,l,-,i,-,-,-,-,-,-,-
afad1236,-,-,t,i,-,b,a,-,l,-,-,-,-,-,-,-,-,-
mpad1242,-,-,t,i,-,b,a,-,l,-,-,-,-,-,-,-,-,-
malg1250,-,-,t,i,-,b,a,-,l,-,-,-,-,-,-,-,-,-
maje1243,-,-,g,u,-,y,e,-,-,-,-,-,-,-,-,-,-,-
chad1249,-,-,t,i,-,f,i,-,l,-,-,-,-,-,-,-,-,-
