language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
nyim1251,-,d,u,p,-,u,-,-,-,-,-,-,-,-,-,-
dugw1239,-,-,-,b,-,3,k,3,t,a,r,-,-,-,-,-
mere1246,-,g,-,w,-,-,-,-,-,e,z,e,-,-,-,m
gemz1238,-,d,u,b,-,o,-,-,-,-,-,-,-,-,-,-
nort3047,-,d,u,b,-,o,-,-,-,-,-,-,-,-,-,-
cuvo1236,-,-,-,b,-,a,k,a,t,a,r,-,-,-,-,-
buwa1243,-,-,-,b,-,-,-,-,-,-,l,o,k,w,-,-
gava1241,-,t,e,m,-,e,-,-,-,-,r,e,-,w,o,m
mbed1242,-,g,a,b,-,a,-,-,-,-,l,-,-,-,-,-
budu1265,-,d,3,b,-,u,-,-,-,-,-,-,-,-,-,-
kanu1281,-,d,3,w,-,u,-,-,-,-,-,-,-,-,-,-
lagw1237,-,d,3,b,-,u,-,-,-,-,-,-,-,-,-,-
mser1242,-,d,u,b,-,u,-,-,-,-,-,-,-,-,-,-
afad1236,-,d,u,b,-,3,-,-,-,-,-,-,-,w,-,-
mpad1242,-,d,u,b,-,u,-,-,-,-,-,-,-,-,-,-
malg1250,-,d,u,b,-,u,-,-,-,-,-,-,-,-,-,-
chad1249,a,l,i,f,-,-,-,-,-,-,-,-,-,-,-,-
zina1234,-,d,3,b,-,u,-,-,-,-,-,-,-,-,-,-
haus1257,-,d,u,b,u,u,-,-,-,-,-,-,-,-,-,-
