language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
molo1266,-,-,-,-,-,-,-,-,-,o,-,-,-,m,-,-,-,o,m,-,-,-,-
muya1243,-,-,-,-,-,-,-,-,-,o,-,-,-,m,-,-,-,u,-,-,-,-,-
wuzl1236,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
vame1236,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,-,3,m,-,-,a,k
vame1236,-,-,-,-,-,-,-,-,-,a,h,w,a,m,-,s,-,a,m,3,m,a,k
dugw1239,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,-,a,m,-,-,-,-
mere1246,-,-,-,-,-,-,-,-,w,u,-,-,-,m,-,-,-,-,-,-,-,-,-
nort3047,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,-,a,m,-,-,-,-
mbuk1243,-,-,-,-,-,-,-,-,-,u,-,-,-,m,-,-,-,a,m,-,-,-,-
cuvo1236,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,g,b,a,m,-,-,-,-
buwa1243,o,m,-,-,z,a,-,-,b,a,-,-,-,m,-,-,-,a,m,-,-,-,-
gava1241,-,m,-,-,z,o,-,-,-,o,-,-,-,m,-,-,-,o,m,-,-,-,-
mbed1242,-,m,b,3,z,a,t,e,b,3,-,-,-,b,-,-,-,a,m,-,-,-,-
kamw1239,-,-,-,-,-,-,-,-,-,-,-,-,-,n,d,z,-,o,-,-,-,-,-
psik1239,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,z,-,u,-,-,-,-,-
suku1272,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,m,-,-,-,-
lama1288,-,-,-,-,-,-,-,-,-,o,-,-,-,m,-,-,-,o,-,-,-,-,-
lagw1237,-,-,-,-,-,-,-,-,-,i,-,-,-,m,-,-,-,a,n,-,-,-,-
mser1242,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,m,-,-,-,-
mpad1242,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,m,-,-,-,-
malg1250,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,m,-,-,-,-
mbar1260,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,o,m,-,-,o,y
marg1265,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,3,m,-,-,3,-
