language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
molo1266,-,-,n,e,n,d,3,g,-,-,-,-,-,e,-,-,-,-
molo1266,-,-,-,e,-,-,-,h,-,-,-,-,-,e,-,-,-,-
muya1243,-,-,-,e,-,-,-,L,-,-,i,n,-,i,-,-,-,-
muya1243,-,-,t,e,-,-,-,g,-,-,3,n,-,i,-,-,-,-
wuzl1236,-,-,-,a,-,-,-,k,i,-,-,t,-,u,-,-,-,-
wuzl1236,-,-,-,a,-,-,-,k,i,t,a,t,-,u,-,-,-,-
wuzl1236,-,-,-,a,-,-,-,k,i,t,a,t,-,u,-,-,-,-
vame1236,-,-,-,a,-,-,-,-,-,n,e,-,-,-,-,-,-,-
vame1236,-,-,-,a,-,-,-,l,a,l,a,t,-,a,-,h,a,n
dugw1239,k,3,f,a,-,-,-,-,-,-,-,t,-,a,-,y,-,-
nort3047,-,-,-,a,-,-,-,-,-,-,-,d,-,a,-,g,a,-
mbuk1243,-,-,-,-,-,-,-,-,-,-,-,t,-,i,-,y,a,-
cuvo1236,-,-,f,a,-,-,-,-,-,-,-,N,g,a,-,-,-,-
cuvo1236,-,-,f,a,-,-,-,-,-,-,-,t,-,a,-,y,-,-
mofu1248,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-
mofu1248,-,-,f,e,-,-,-,-,-,-,-,t,-,e,-,d,e,-
buwa1243,-,-,-,-,-,-,-,-,-,-,-,t,-,3,w,s,e,-
mbed1242,-,-,-,a,-,-,-,-,-,m,a,t,-,-,-,s,u,-
kamw1239,-,-,p,3,-,-,-,-,-,-,-,l,y,e,-,k,o,-
psik1239,-,-,-,-,-,-,-,-,-,-,-,t,-,a,-,g,a,-
mbar1260,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-
dghw1239,-,-,m,i,-,-,-,-,-,-,-,n,-,e,-,-,-,-
