language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
molo1266,-,-,-,n,-,-,-,g,a,-,-,h,-,-
muya1243,-,h,3,m,-,b,-,-,o,-,-,v,u,-
muya1243,-,-,-,m,-,b,u,w,o,-,-,y,-,-
muya1243,-,h,3,m,-,b,o,k,o,-,-,b,u,-
muya1243,-,h,3,m,-,b,-,-,o,-,-,v,u,-
muya1243,-,h,3,m,-,b,o,k,o,-,-,b,u,-
muya1243,-,-,-,-,-,-,-,k,e,r,e,w,e,y
muya1243,-,-,-,-,-,-,-,k,e,r,e,w,e,y
wuzl1236,-,-,-,-,-,b,-,-,a,r,-,k,u,-
wuzl1236,-,-,-,-,-,p,-,-,a,-,-,b,-,-
vame1236,-,p,a,-,-,b,-,-,a,-,-,-,-,-
mbuk1243,-,k,3,r,-,-,-,-,a,-,-,t,-,-
cuvo1236,-,-,-,l,a,p,-,-,a,-,-,d,-,-
mofu1248,-,g,-,-,-,w,-,-,e,d,e,r,e,-
buwa1243,-,L,3,r,-,-,-,-,o,-,-,b,-,-
kamw1239,d,z,i,-,-,b,-,-,3,-,-,t,3,-
mpad1242,-,g,a,l,-,-,3,g,a,-,-,y,o,-
mpad1242,-,f,3,l,-,-,3,g,o,-,-,d,o,-
mpad1242,-,d,3,l,-,-,3,g,a,-,-,y,o,-
mbar1260,-,p,u,r,-,-,-,m,a,-,-,-,-,-
